dataset,model,method,schedule,K,comparator,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval
esci,bge_base,BM25,fixed,20,raw:C0,persistent_inclusion,-0.042098743321356893,-0.066653560066634851,-0.017706614200366424,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,raw:C0,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,raw:C0,persistent_omission,0.078716805016923297,0.053922493320125331,0.10404665596262556,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,raw:seven_mean,Recall,-0.06145247232740534,-0.086102852867663768,-0.037306075575647746,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,raw:seven_mean,nDCG,-0.04715721533235874,-0.066944372455816581,-0.027745206533995176,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,raw:seven_mean,persistent_inclusion,-0.042098743321356893,-0.066653560066634851,-0.017706614200366424,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,raw:seven_mean,VI,-0.036618061695566417,-0.045904825408586925,-0.02839704467582493,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,20,raw:seven_mean,persistent_omission,0.078716805016923297,0.053922493320125331,0.10404665596262556,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,raw:C0,Recall,-0.081456755171991899,-0.10156140697562242,-0.062487745532636536,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,raw:C0,nDCG,-0.055285973200063211,-0.072555673308035126,-0.038265777706160263,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,raw:C0,persistent_inclusion,-0.07900271437613593,-0.099061764609513367,-0.059938609221348395,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,raw:C0,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,raw:C0,persistent_omission,0.086203932075896453,0.067329436270176499,0.10621772291756977,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,raw:seven_mean,Recall,-0.082094275822986715,-0.10216245443951961,-0.063186950078868598,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,raw:seven_mean,nDCG,-0.055908142294477846,-0.073036878184499318,-0.03898674743870393,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,raw:seven_mean,persistent_inclusion,-0.07900271437613593,-0.099061764609513367,-0.059938609221348395,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,raw:seven_mean,VI,-0.0072012176997605518,-0.010066998071739677,-0.0047076062249981326,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,bge_base,BM25,fixed,100,raw:seven_mean,persistent_omission,0.086203932075896453,0.067329436270176499,0.10621772291756977,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,raw:C0,Recall,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,raw:C0,nDCG,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,raw:C0,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,raw:C0,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,raw:C0,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,raw:seven_mean,Recall,0.0063558742305770653,0.0013517026873963178,0.011913109746997363,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,raw:seven_mean,nDCG,0.0015329005486018552,-0.0008589092108636457,0.003877629497623943,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,raw:seven_mean,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,raw:seven_mean,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,20,raw:seven_mean,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,raw:C0,Recall,-0.0063558742305770653,-0.011913109746997363,-0.0013517026873963182,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,raw:C0,nDCG,-0.0015329005486018552,-0.003877629497623943,0.00085890921086364473,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,raw:C0,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,raw:C0,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,raw:C0,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,raw:seven_mean,Recall,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,raw:seven_mean,nDCG,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,raw:seven_mean,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,raw:seven_mean,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,20,raw:seven_mean,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,raw:C0,Recall,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,raw:C0,nDCG,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,raw:C0,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,raw:C0,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,raw:C0,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,raw:seven_mean,Recall,0.0035131487299861698,-0.00019197861302428439,0.0076894580643312119,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,raw:seven_mean,nDCG,0.00081241201979080993,-0.0011301866073969071,0.0026817575712276658,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,raw:seven_mean,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,raw:seven_mean,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,C0,100,raw:seven_mean,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,100,raw:C0,Recall,-0.0035131487299861698,-0.0076894580643312137,0.00019197861302428366,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,100,raw:C0,nDCG,-0.00081241201979080993,-0.0026817575712276662,0.0011301866073969065,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,100,raw:C0,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,100,raw:C0,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,100,raw:C0,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,100,raw:seven_mean,Recall,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,100,raw:seven_mean,nDCG,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,100,raw:seven_mean,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,100,raw:seven_mean,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,raw,seven_mean,100,raw:seven_mean,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,20,raw:C0,Recall,-0.0076815100422001088,-0.016218916699293286,0.00039239351977888529,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,20,raw:C0,nDCG,-0.002121869667180378,-0.0061241386275467198,0.0018664559297690534,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,20,raw:C0,persistent_inclusion,0.034897339533573678,0.027223818741922243,0.04371536197612054,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,20,raw:C0,VI,-0.069095109862151283,-0.081082895031497557,-0.057857478764513096,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,20,raw:C0,persistent_omission,0.034197770328577612,0.026241391311966532,0.043254538056481162,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,20,raw:seven_mean,Recall,-0.0013256358116230432,-0.0071134864974596382,0.0044296042699959962,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,20,raw:seven_mean,nDCG,-0.00058896911857852217,-0.0035738110980580366,0.0022982775492662536,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,20,raw:seven_mean,persistent_inclusion,0.034897339533573678,0.027223818741922243,0.04371536197612054,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,20,raw:seven_mean,VI,-0.069095109862151283,-0.081082895031497557,-0.057857478764513096,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,20,raw:seven_mean,persistent_omission,0.034197770328577612,0.026241391311966532,0.043254538056481162,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,100,raw:C0,Recall,-0.0029524144708679887,-0.006046060658594212,-0.00035498349249404366,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,100,raw:C0,nDCG,-0.0010798312649422672,-0.0042738941159318807,0.0021459938033361698,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,100,raw:C0,persistent_inclusion,0.011969493815250545,0.0065184861487248861,0.019096357158064809,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,100,raw:C0,VI,-0.022433265912752482,-0.031514848452058833,-0.015062221495784163,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,100,raw:C0,persistent_omission,0.010463772097501935,0.0060300764433202318,0.016193927457408112,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,100,raw:seven_mean,Recall,0.00056073425911818103,-0.003134953663254884,0.0046649021966630837,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,100,raw:seven_mean,nDCG,-0.00026741924515145759,-0.0026951208314452096,0.0021291257620284138,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,100,raw:seven_mean,persistent_inclusion,0.011969493815250545,0.0065184861487248861,0.019096357158064809,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,100,raw:seven_mean,VI,-0.022433265912752482,-0.031514848452058833,-0.015062221495784163,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,field_priority_type,fixed,100,raw:seven_mean,persistent_omission,0.010463772097501935,0.0060300764433202318,0.016193927457408112,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,lexical_ascending,fixed,20,raw:C0,Recall,-0.0084209843287685847,-0.017027470505425774,-0.00031049018710239479,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,lexical_ascending,fixed,20,raw:C0,nDCG,-0.0025289121649290725,-0.0064980288435431454,0.0014142993994959972,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,lexical_ascending,fixed,20,raw:C0,persistent_inclusion,0.034157865247005204,0.026679772505809021,0.042809685929757944,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,lexical_ascending,fixed,20,raw:C0,VI,-0.069095109862151283,-0.081082895031497557,-0.057857478764513096,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,gte_modernbert,lexical_ascending,fixed,20,raw:C0,persistent_omission,0.034937244615146086,0.02691225752686641,0.044050445306124668,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
