dataset,model,intervention,target_support,catalog_size,K,variable,rank,query_balanced_ecdf,pair_micro_ecdf,crossing_pairs,crossing_queries,weighting
wands,gte_modernbert,target_only,full,42994,100,worst_rank,907,0.9949825490713136,0.9961018711018712,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,920,0.9951050980909214,0.9963617463617463,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,921,0.9953501961301372,0.9966216216216216,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,923,0.997801176522294,0.9968814968814969,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,932,0.9979593042895298,0.997141372141372,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,939,0.9986595844015748,0.9974012474012474,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,943,0.9987224300526556,0.9976611226611226,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,948,0.9989266784186688,0.997920997920998,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,996,0.9990380866183122,0.9981808731808732,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,1013,0.999196214385548,0.9984407484407484,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,1060,0.999354342152784,0.9987006237006236,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,1165,0.999558590518797,0.998960498960499,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,1172,0.9996699987184404,0.9992203742203742,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,1189,0.9997089031691097,0.9994802494802496,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,1515,0.9999423298731246,0.9997401247401247,3848,204,"equal weight per crossing query, equal products within query"
wands,gte_modernbert,target_only,full,42994,100,worst_rank,1583,0.9999999999999988,1.0,3848,204,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,21,0.2431159420289853,0.2101449275362318,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,22,0.4132246376811593,0.391304347826087,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,23,0.5403985507246377,0.5072463768115942,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,24,0.6146739130434786,0.5869565217391305,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,25,0.6938405797101456,0.6739130434782609,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,26,0.7454710144927544,0.7246376811594203,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,27,0.7724637681159429,0.7681159420289855,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,28,0.8054347826086966,0.8043478260869565,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,29,0.8206521739130445,0.8260869565217391,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,30,0.8242753623188416,0.8333333333333334,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,31,0.8623188405797113,0.8695652173913043,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,32,0.8876811594202911,0.8985507246376812,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,33,0.8985507246376825,0.9130434782608696,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,35,0.9311594202898564,0.9420289855072465,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,40,0.9347826086956535,0.9492753623188406,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,42,0.945652173913045,0.9565217391304348,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,43,0.9510869565217408,0.9637681159420288,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,44,0.961956521739132,0.9710144927536232,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,48,0.9728260869565234,0.9782608695652174,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,50,0.9836956521739147,0.9855072463768116,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,52,0.9891304347826104,0.9927536231884058,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,20,worst_rank,80,1.0000000000000018,1.0,138,92,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,101,0.0357142857142857,0.0416666666666666,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,102,0.0452380952380952,0.0625,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,103,0.0738095238095238,0.0833333333333333,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,105,0.1023809523809523,0.1041666666666666,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,107,0.1309523809523809,0.125,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,108,0.1595238095238095,0.1458333333333333,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,109,0.2023809523809524,0.2083333333333333,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,110,0.219047619047619,0.25,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,113,0.2476190476190476,0.2708333333333333,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,117,0.2761904761904762,0.2916666666666667,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,118,0.369047619047619,0.375,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,119,0.3833333333333333,0.3958333333333333,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,121,0.4214285714285715,0.4375,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,122,0.45,0.4583333333333333,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,124,0.4785714285714286,0.4791666666666667,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,125,0.5214285714285715,0.5208333333333334,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,126,0.55,0.5416666666666666,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,129,0.5785714285714286,0.5625,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,131,0.6071428571428572,0.5833333333333334,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,133,0.6452380952380953,0.625,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,134,0.6547619047619048,0.6458333333333334,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,135,0.6976190476190476,0.6875,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,138,0.7071428571428571,0.7083333333333334,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,139,0.7642857142857142,0.75,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,140,0.7928571428571428,0.7708333333333334,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,141,0.8357142857142856,0.8125,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,148,0.8642857142857142,0.8333333333333334,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,159,0.8928571428571428,0.8541666666666666,48,35,"equal weight per crossing query, equal products within query"
esci,minilm,target_only,full,10076,100,worst_rank,160,0.8999999999999999,0.875,48,35,"equal weight per crossing query, equal products within query"
