claim_id,manuscript_location,claim,dataset,encoder,intervention,cutoff,schedule_family,queries,pairs,query_support,relevance_definition,weighting,comparator,source_file,source_columns,source_selector,run_id,model_revision,serializer_revision,repository_revision,full_precision_recomputation,manuscript_value,formatted_recomputation,display_scale,display_decimals,status,discrepancy,bootstrap_population,bootstrap_pairing,bootstrap_resamples,bootstrap_seed,ci_low,ci_high,interval,notes,ci_units,resolution
S6-0314,p8 Table 1,canonical_hybrid_lexical_descending VI,esci,minilm,catalog_wide,100,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,VI,esci/minilm/canonical_hybrid_lexical_descending/fixed/100/VI,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0,0.00,0.00,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0,0,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0315,p8 Table 1,canonical_hybrid_lexical_descending nDCG,esci,minilm,catalog_wide,20,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,nDCG,esci/minilm/canonical_hybrid_lexical_descending/fixed/20/nDCG,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.64049860555586546,0.6405,0.6405,1,4,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.61545719511380625,0.66435039111673178,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0316,p8 Table 1,canonical_hybrid_lexical_descending Recall,esci,bge_base,catalog_wide,100,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,Recall,esci/bge_base/canonical_hybrid_lexical_descending/fixed/100/Recall,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.91551674175993958,91.55,91.55,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.89605769221018428,0.9335632438168624,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0317,p8 Table 1,canonical_hybrid_lexical_descending VI,esci,bge_base,catalog_wide,100,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,VI,esci/bge_base/canonical_hybrid_lexical_descending/fixed/100/VI,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0,0.00,0.00,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0,0,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0318,p8 Table 1,canonical_hybrid_lexical_descending nDCG,esci,bge_base,catalog_wide,20,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,nDCG,esci/bge_base/canonical_hybrid_lexical_descending/fixed/20/nDCG,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.6689919136885818,0.6690,0.6690,1,4,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.64483394082471435,0.69231306836247208,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0319,p8 Table 1,canonical_hybrid_field_priority_type Recall,esci,minilm,catalog_wide,100,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,Recall,esci/minilm/canonical_hybrid_field_priority_type/fixed/100/Recall,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.89541619847824361,89.54,89.54,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.87439226044189244,0.91523500405044744,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0320,p8 Table 1,canonical_hybrid_field_priority_type VI,esci,minilm,catalog_wide,100,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,VI,esci/minilm/canonical_hybrid_field_priority_type/fixed/100/VI,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0,0.00,0.00,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0,0,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0321,p8 Table 1,canonical_hybrid_field_priority_type nDCG,esci,minilm,catalog_wide,20,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,nDCG,esci/minilm/canonical_hybrid_field_priority_type/fixed/20/nDCG,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.63917237585196696,0.6392,0.6392,1,4,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.61427348555209804,0.66299768407685145,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0322,p8 Table 1,canonical_hybrid_field_priority_type Recall,esci,bge_base,catalog_wide,100,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,Recall,esci/bge_base/canonical_hybrid_field_priority_type/fixed/100/Recall,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.91569832602218515,91.57,91.57,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.89632012104124881,0.93375899044808464,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0323,p8 Table 1,canonical_hybrid_field_priority_type VI,esci,bge_base,catalog_wide,100,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,VI,esci/bge_base/canonical_hybrid_field_priority_type/fixed/100/VI,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0,0.00,0.00,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0,0,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0324,p8 Table 1,canonical_hybrid_field_priority_type nDCG,esci,bge_base,catalog_wide,20,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,nDCG,esci/bge_base/canonical_hybrid_field_priority_type/fixed/20/nDCG,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.67090620174178428,0.6709,0.6709,1,4,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.64675417886148623,0.69404268177798156,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0325,p9 Table 2,dense persistent_inclusion to included,wands,minilm,catalog_wide,20,fixed ascending versus own raw seven,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,dense raw seven,tables/transitions_complete.csv,estimate,wands/minilm/dense/ascending/20/persistent_inclusion/included,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.20718356724079659,20.72,20.72,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.1736027930668993,0.24261800746847029,95% unadjusted paired query-cluster percentile,Six cells partition all Hq; not conditional failure rates.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0326,p9 Table 2,dense persistent_inclusion to omitted,wands,minilm,catalog_wide,20,fixed ascending versus own raw seven,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,dense raw seven,tables/transitions_complete.csv,estimate,wands/minilm/dense/ascending/20/persistent_inclusion/omitted,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0023190235491175998,0.23,0.23,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0013631397219552,0.0034537251693302,95% unadjusted paired query-cluster percentile,Six cells partition all Hq; not conditional failure rates.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0327,p9 Table 2,dense crossing to included,wands,minilm,catalog_wide,20,fixed ascending versus own raw seven,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,dense raw seven,tables/transitions_complete.csv,estimate,wands/minilm/dense/ascending/20/crossing/included,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.075730540930427206,7.57,7.57,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.062089661269866599,0.091276871098592893,95% unadjusted paired query-cluster percentile,Six cells partition all Hq; not conditional failure rates.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0328,p9 Table 2,dense crossing to omitted,wands,minilm,catalog_wide,20,fixed ascending versus own raw seven,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,dense raw seven,tables/transitions_complete.csv,estimate,wands/minilm/dense/ascending/20/crossing/omitted,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.1200632769647566,12.01,12.01,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.1026397654245345,0.139266156904153,95% unadjusted paired query-cluster percentile,Six cells partition all Hq; not conditional failure rates.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0329,p9 Table 2,dense persistent_omission to included,wands,minilm,catalog_wide,20,fixed ascending versus own raw seven,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,dense raw seven,tables/transitions_complete.csv,estimate,wands/minilm/dense/ascending/20/persistent_omission/included,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0043127764224779996,0.43,0.43,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0029652190561006999,0.0058687229594660004,95% unadjusted paired query-cluster percentile,Six cells partition all Hq; not conditional failure rates.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
