query_id,persistent_inclusion,VI,persistent_omission,n_highest,dataset,model,support,K
3494,0,0,0,8,esci,bge_base,common_all_fitting,100
3986,0,0,0,2,esci,bge_base,common_all_fitting,100
4299,0,0,0,1,esci,bge_base,common_all_fitting,100
4321,0,0,0,5,esci,bge_base,common_all_fitting,100
4860,0,0,0,2,esci,bge_base,common_all_fitting,100
4956,0,0,0,6,esci,bge_base,common_all_fitting,100
5079,0,0,0,10,esci,bge_base,common_all_fitting,100
5094,0,0,0,11,esci,bge_base,common_all_fitting,100
5419,0,0,0,4,esci,bge_base,common_all_fitting,100
5787,0,0,0,2,esci,bge_base,common_all_fitting,100
5921,0,0,0,1,esci,bge_base,common_all_fitting,100
6138,0,0,0,3,esci,bge_base,common_all_fitting,100
6685,0,0,0,8,esci,bge_base,common_all_fitting,100
7034,0,0,0,1,esci,bge_base,common_all_fitting,100
7126,0,0,0,6,esci,bge_base,common_all_fitting,100
7303,0,0,0,12,esci,bge_base,common_all_fitting,100
7340,0,0,0,2,esci,bge_base,common_all_fitting,100
7545,0,0,0,9,esci,bge_base,common_all_fitting,100
7581,0,0,0,10,esci,bge_base,common_all_fitting,100
8063,0,0,0,12,esci,bge_base,common_all_fitting,100
8519,0,0,0,6,esci,bge_base,common_all_fitting,100
8605,0,0,0,6,esci,bge_base,common_all_fitting,100
8740,0,0,0,1,esci,bge_base,common_all_fitting,100
9096,0,0,0,10,esci,bge_base,common_all_fitting,100
9695,0,0,0,7,esci,bge_base,common_all_fitting,100
9776,0,0,0,8,esci,bge_base,common_all_fitting,100
9967,0,0,0,3,esci,bge_base,common_all_fitting,100
10312,0,0,0,11,esci,bge_base,common_all_fitting,100
10370,0,0,0,10,esci,bge_base,common_all_fitting,100
11509,0,0,0,5,esci,bge_base,common_all_fitting,100
11621,0,0,0,1,esci,bge_base,common_all_fitting,100
11875,0,0,0,5,esci,bge_base,common_all_fitting,100
11925,0,0,0,24,esci,bge_base,common_all_fitting,100
12176,0,0,0,20,esci,bge_base,common_all_fitting,100
12432,0,0,0,10,esci,bge_base,common_all_fitting,100
12557,0,0,0,5,esci,bge_base,common_all_fitting,100
12664,0,0,0,5,esci,bge_base,common_all_fitting,100
12809,0,0,0,3,esci,bge_base,common_all_fitting,100
13089,0,0,0,27,esci,bge_base,common_all_fitting,100
13169,0,0,0,10,esci,bge_base,common_all_fitting,100
13471,0,0,0,19,esci,bge_base,common_all_fitting,100
13639,0,0,0,9,esci,bge_base,common_all_fitting,100
13785,0,0,0,8,esci,bge_base,common_all_fitting,100
13954,0,0,0,4,esci,bge_base,common_all_fitting,100
14346,0,0,0,10,esci,bge_base,common_all_fitting,100
14880,0,0,0,4,esci,bge_base,common_all_fitting,100
14882,0,0,0,11,esci,bge_base,common_all_fitting,100
15154,0,0,0,26,esci,bge_base,common_all_fitting,100
15164,0,0,0,4,esci,bge_base,common_all_fitting,100
15311,0,0,0,10,esci,bge_base,common_all_fitting,100
15647,0,0,0,16,esci,bge_base,common_all_fitting,100
15716,0,0,0,14,esci,bge_base,common_all_fitting,100
15777,0,0,0,12,esci,bge_base,common_all_fitting,100
15807,0,0,0,12,esci,bge_base,common_all_fitting,100
16613,0,0,0,7,esci,bge_base,common_all_fitting,100
16684,0,0,0,13,esci,bge_base,common_all_fitting,100
17384,0,0,0,9,esci,bge_base,common_all_fitting,100
17607,0,0,0,6,esci,bge_base,common_all_fitting,100
17689,0,0,0,3,esci,bge_base,common_all_fitting,100
17742,0,0,0,9,esci,bge_base,common_all_fitting,100
18356,0,0,0,7,esci,bge_base,common_all_fitting,100
18553,0,0,0,18,esci,bge_base,common_all_fitting,100
18679,0,0,0,7,esci,bge_base,common_all_fitting,100
18682,0,0,0,8,esci,bge_base,common_all_fitting,100
18932,0,0,0,9,esci,bge_base,common_all_fitting,100
19053,0,0,0,14,esci,bge_base,common_all_fitting,100
19134,0,0,0,2,esci,bge_base,common_all_fitting,100
19268,0,0,0,15,esci,bge_base,common_all_fitting,100
19369,0,0,0,11,esci,bge_base,common_all_fitting,100
19372,0,0,0,13,esci,bge_base,common_all_fitting,100
19380,0,0,0,2,esci,bge_base,common_all_fitting,100
19619,0,0,0,2,esci,bge_base,common_all_fitting,100
19694,0,0,0,7,esci,bge_base,common_all_fitting,100
19953,0,0,0,1,esci,bge_base,common_all_fitting,100
20037,0,0,0,22,esci,bge_base,common_all_fitting,100
20185,0,0,0,4,esci,bge_base,common_all_fitting,100
20307,0,0,0,4,esci,bge_base,common_all_fitting,100
20315,0,0,0,7,esci,bge_base,common_all_fitting,100
20385,0,0,0,2,esci,bge_base,common_all_fitting,100
20500,0,0,0,3,esci,bge_base,common_all_fitting,100
20523,0,0,0,3,esci,bge_base,common_all_fitting,100
20788,0,0,0,5,esci,bge_base,common_all_fitting,100
21481,0,0,0,16,esci,bge_base,common_all_fitting,100
21645,0,0,0,7,esci,bge_base,common_all_fitting,100
22173,0,0,0,6,esci,bge_base,common_all_fitting,100
22211,0,0,0,3,esci,bge_base,common_all_fitting,100
22441,0,0,0,4,esci,bge_base,common_all_fitting,100
22639,0,0,0,5,esci,bge_base,common_all_fitting,100
23148,0,0,0,4,esci,bge_base,common_all_fitting,100
23260,0,0,0,15,esci,bge_base,common_all_fitting,100
23744,0,0,0,1,esci,bge_base,common_all_fitting,100
24082,0,0,0,5,esci,bge_base,common_all_fitting,100
24402,0,0,0,6,esci,bge_base,common_all_fitting,100
24504,0,0,0,4,esci,bge_base,common_all_fitting,100
24668,0,0,0,8,esci,bge_base,common_all_fitting,100
24697,0,0,0,2,esci,bge_base,common_all_fitting,100
24831,0,0,0,18,esci,bge_base,common_all_fitting,100
25132,0,0,0,12,esci,bge_base,common_all_fitting,100
25426,0,0,0,5,esci,bge_base,common_all_fitting,100
25497,0,0,0,1,esci,bge_base,common_all_fitting,100
25516,0,0,0,5,esci,bge_base,common_all_fitting,100
25591,0,0,0,3,esci,bge_base,common_all_fitting,100
26321,0,0,0,7,esci,bge_base,common_all_fitting,100
26642,0,0,0,10,esci,bge_base,common_all_fitting,100
26872,0,0,0,5,esci,bge_base,common_all_fitting,100
27927,0,0,0,3,esci,bge_base,common_all_fitting,100
28198,0,0,0,10,esci,bge_base,common_all_fitting,100
28637,0,0,0,3,esci,bge_base,common_all_fitting,100
29049,0,0,0,2,esci,bge_base,common_all_fitting,100
29123,0,0,0,8,esci,bge_base,common_all_fitting,100
29488,0,0,0,5,esci,bge_base,common_all_fitting,100
29596,0,0,0,10,esci,bge_base,common_all_fitting,100
29729,0,0,0,8,esci,bge_base,common_all_fitting,100
29868,0,0,0,10,esci,bge_base,common_all_fitting,100
29941,0,0,0,2,esci,bge_base,common_all_fitting,100
29945,0,0,0,3,esci,bge_base,common_all_fitting,100
29952,0,0,0,4,esci,bge_base,common_all_fitting,100
30020,0,0,0,1,esci,bge_base,common_all_fitting,100
30318,0,0,0,11,esci,bge_base,common_all_fitting,100
31573,0,0,0,2,esci,bge_base,common_all_fitting,100
31659,0,0,0,5,esci,bge_base,common_all_fitting,100
31724,0,0,0,6,esci,bge_base,common_all_fitting,100
31889,0,0,0,2,esci,bge_base,common_all_fitting,100
32142,0,0,0,9,esci,bge_base,common_all_fitting,100
32164,0,0,0,12,esci,bge_base,common_all_fitting,100
32311,0,0,0,11,esci,bge_base,common_all_fitting,100
32350,0,0,0,4,esci,bge_base,common_all_fitting,100
32351,0,0,0,4,esci,bge_base,common_all_fitting,100
32430,0,0,0,19,esci,bge_base,common_all_fitting,100
32612,0,0,0,1,esci,bge_base,common_all_fitting,100
32812,0,0,0,4,esci,bge_base,common_all_fitting,100
32917,0,0,0,7,esci,bge_base,common_all_fitting,100
33004,0,0,0,10,esci,bge_base,common_all_fitting,100
33735,0,0,0,16,esci,bge_base,common_all_fitting,100
34128,0,0,0,15,esci,bge_base,common_all_fitting,100
34229,0,0,0,6,esci,bge_base,common_all_fitting,100
34443,0,0,0,4,esci,bge_base,common_all_fitting,100
34775,0,0,0,3,esci,bge_base,common_all_fitting,100
34817,0,0,0,9,esci,bge_base,common_all_fitting,100
35117,0,0,0,5,esci,bge_base,common_all_fitting,100
35242,0,0,0,2,esci,bge_base,common_all_fitting,100
35755,0,0,0,11,esci,bge_base,common_all_fitting,100
36669,0,0,0,2,esci,bge_base,common_all_fitting,100
36678,0,0,0,2,esci,bge_base,common_all_fitting,100
36753,0,0,0,12,esci,bge_base,common_all_fitting,100
36912,0,0,0,1,esci,bge_base,common_all_fitting,100
36960,0,0,0,2,esci,bge_base,common_all_fitting,100
37451,0,0,0,1,esci,bge_base,common_all_fitting,100
37466,0,0,0,15,esci,bge_base,common_all_fitting,100
37670,0,0,0,11,esci,bge_base,common_all_fitting,100
37789,0,0,0,1,esci,bge_base,common_all_fitting,100
38679,0,0,0,2,esci,bge_base,common_all_fitting,100
39022,0,0,0,3,esci,bge_base,common_all_fitting,100
39107,0,0,0,7,esci,bge_base,common_all_fitting,100
39157,0,0,0,2,esci,bge_base,common_all_fitting,100
40165,0,0,0,1,esci,bge_base,common_all_fitting,100
40292,0,0,0,7,esci,bge_base,common_all_fitting,100
40356,0,0,0,1,esci,bge_base,common_all_fitting,100
40483,0,0,0,24,esci,bge_base,common_all_fitting,100
40528,0,0,0,3,esci,bge_base,common_all_fitting,100
40573,0,0,0,19,esci,bge_base,common_all_fitting,100
40615,0,0,0,1,esci,bge_base,common_all_fitting,100
40834,0,0,0,7,esci,bge_base,common_all_fitting,100
41423,0,0,0,18,esci,bge_base,common_all_fitting,100
41492,0,0,0,13,esci,bge_base,common_all_fitting,100
41502,0,0,0,5,esci,bge_base,common_all_fitting,100
41795,0,0,0,10,esci,bge_base,common_all_fitting,100
42118,0,0,0,3,esci,bge_base,common_all_fitting,100
42332,0,0,0,13,esci,bge_base,common_all_fitting,100
42405,0,0,0,1,esci,bge_base,common_all_fitting,100
42445,0,0,0,6,esci,bge_base,common_all_fitting,100
42964,0,0,0,11,esci,bge_base,common_all_fitting,100
42968,0,0,0,3,esci,bge_base,common_all_fitting,100
43579,0,0,0,7,esci,bge_base,common_all_fitting,100
43948,0,0,0,2,esci,bge_base,common_all_fitting,100
43961,0,0,0,1,esci,bge_base,common_all_fitting,100
43983,0,0,0,4,esci,bge_base,common_all_fitting,100
44424,0,0,0,3,esci,bge_base,common_all_fitting,100
44706,0,0,0,3,esci,bge_base,common_all_fitting,100
44816,0,0,0,12,esci,bge_base,common_all_fitting,100
44845,0,0,0,7,esci,bge_base,common_all_fitting,100
44960,0,0,0,11,esci,bge_base,common_all_fitting,100
45464,0,0,0,13,esci,bge_base,common_all_fitting,100
45588,0,0,0,4,esci,bge_base,common_all_fitting,100
45713,0,0,0,8,esci,bge_base,common_all_fitting,100
45745,0,0,0,10,esci,bge_base,common_all_fitting,100
45843,0,0,0,2,esci,bge_base,common_all_fitting,100
45990,0,0,0,6,esci,bge_base,common_all_fitting,100
46008,0,0,0,8,esci,bge_base,common_all_fitting,100
46089,0,0,0,7,esci,bge_base,common_all_fitting,100
46097,0,0,0,6,esci,bge_base,common_all_fitting,100
46149,0,0,0,15,esci,bge_base,common_all_fitting,100
46177,0,0,0,7,esci,bge_base,common_all_fitting,100
46471,0,0,0,8,esci,bge_base,common_all_fitting,100
46910,0,0,0,6,esci,bge_base,common_all_fitting,100
47106,0,0,0,9,esci,bge_base,common_all_fitting,100
47213,0,0,0,8,esci,bge_base,common_all_fitting,100
47217,0,0,0,11,esci,bge_base,common_all_fitting,100
47526,0,0,0,19,esci,bge_base,common_all_fitting,100
47631,0,0,0,28,esci,bge_base,common_all_fitting,100
47857,0,0,0,26,esci,bge_base,common_all_fitting,100
47892,0,0,0,7,esci,bge_base,common_all_fitting,100
48397,0,0,0,2,esci,bge_base,common_all_fitting,100
48914,0,0,0,12,esci,bge_base,common_all_fitting,100
48929,0,0,0,9,esci,bge_base,common_all_fitting,100
49077,0,0,0,10,esci,bge_base,common_all_fitting,100
49201,0,0,0,4,esci,bge_base,common_all_fitting,100
49481,0,0,0,1,esci,bge_base,common_all_fitting,100
49972,0,0,0,3,esci,bge_base,common_all_fitting,100
50118,0,0,0,13,esci,bge_base,common_all_fitting,100
50311,0,0,0,18,esci,bge_base,common_all_fitting,100
50356,0,0,0,5,esci,bge_base,common_all_fitting,100
50494,0,0,0,7,esci,bge_base,common_all_fitting,100
51056,0,0,0,1,esci,bge_base,common_all_fitting,100
51227,0,0,0,13,esci,bge_base,common_all_fitting,100
51454,0,0,0,10,esci,bge_base,common_all_fitting,100
52230,0,0,0,13,esci,bge_base,common_all_fitting,100
52255,0,0,0,9,esci,bge_base,common_all_fitting,100
52348,0,0,0,1,esci,bge_base,common_all_fitting,100
52482,0,0,0,1,esci,bge_base,common_all_fitting,100
52830,0,0,0,3,esci,bge_base,common_all_fitting,100
53042,0,0,0,3,esci,bge_base,common_all_fitting,100
53114,0,0,0,2,esci,bge_base,common_all_fitting,100
53284,0,0,0,1,esci,bge_base,common_all_fitting,100
53328,0,0,0,10,esci,bge_base,common_all_fitting,100
53451,0,0,0,3,esci,bge_base,common_all_fitting,100
54039,0,0,0,13,esci,bge_base,common_all_fitting,100
54044,0,0,0,2,esci,bge_base,common_all_fitting,100
54558,0,0,0,7,esci,bge_base,common_all_fitting,100
54634,0,0,0,4,esci,bge_base,common_all_fitting,100
55280,0,0,0,5,esci,bge_base,common_all_fitting,100
55365,0,0,0,3,esci,bge_base,common_all_fitting,100
55531,0,0,0,4,esci,bge_base,common_all_fitting,100
55677,0,0,0,11,esci,bge_base,common_all_fitting,100
56281,0,0,0,5,esci,bge_base,common_all_fitting,100
56758,0,0,0,3,esci,bge_base,common_all_fitting,100
57100,0,0,0,9,esci,bge_base,common_all_fitting,100
57276,0,0,0,24,esci,bge_base,common_all_fitting,100
57921,0,0,0,15,esci,bge_base,common_all_fitting,100
58044,0,0,0,3,esci,bge_base,common_all_fitting,100
58233,0,0,0,8,esci,bge_base,common_all_fitting,100
58514,0,0,0,11,esci,bge_base,common_all_fitting,100
58597,0,0,0,13,esci,bge_base,common_all_fitting,100
59963,0,0,0,11,esci,bge_base,common_all_fitting,100
60628,0,0,0,4,esci,bge_base,common_all_fitting,100
61329,0,0,0,14,esci,bge_base,common_all_fitting,100
61522,0,0,0,5,esci,bge_base,common_all_fitting,100
61574,0,0,0,7,esci,bge_base,common_all_fitting,100
61598,0,0,0,3,esci,bge_base,common_all_fitting,100
61723,0,0,0,2,esci,bge_base,common_all_fitting,100
61798,0,0,0,7,esci,bge_base,common_all_fitting,100
61830,0,0,0,3,esci,bge_base,common_all_fitting,100
61961,0,0,0,5,esci,bge_base,common_all_fitting,100
62478,0,0,0,7,esci,bge_base,common_all_fitting,100
62513,0,0,0,9,esci,bge_base,common_all_fitting,100
62558,0,0,0,3,esci,bge_base,common_all_fitting,100
62858,0,0,0,9,esci,bge_base,common_all_fitting,100
62937,0,0,0,2,esci,bge_base,common_all_fitting,100
62954,0,0,0,26,esci,bge_base,common_all_fitting,100
63291,0,0,0,5,esci,bge_base,common_all_fitting,100
63701,0,0,0,3,esci,bge_base,common_all_fitting,100
63917,0,0,0,26,esci,bge_base,common_all_fitting,100
63927,0,0,0,5,esci,bge_base,common_all_fitting,100
64191,0,0,0,1,esci,bge_base,common_all_fitting,100
64212,0,0,0,8,esci,bge_base,common_all_fitting,100
64296,0,0,0,1,esci,bge_base,common_all_fitting,100
64880,0,0,0,2,esci,bge_base,common_all_fitting,100
65197,0,0,0,7,esci,bge_base,common_all_fitting,100
65347,0,0,0,4,esci,bge_base,common_all_fitting,100
65397,0,0,0,13,esci,bge_base,common_all_fitting,100
65683,0,0,0,20,esci,bge_base,common_all_fitting,100
65798,0,0,0,2,esci,bge_base,common_all_fitting,100
66004,0,0,0,14,esci,bge_base,common_all_fitting,100
66062,0,0,0,1,esci,bge_base,common_all_fitting,100
66396,0,0,0,23,esci,bge_base,common_all_fitting,100
66421,0,0,0,6,esci,bge_base,common_all_fitting,100
66476,0,0,0,12,esci,bge_base,common_all_fitting,100
66494,0,0,0,9,esci,bge_base,common_all_fitting,100
67075,0,0,0,7,esci,bge_base,common_all_fitting,100
67189,0,0,0,1,esci,bge_base,common_all_fitting,100
67570,0,0,0,3,esci,bge_base,common_all_fitting,100
67637,0,0,0,7,esci,bge_base,common_all_fitting,100
67712,0,0,0,7,esci,bge_base,common_all_fitting,100
67894,0,0,0,12,esci,bge_base,common_all_fitting,100
68340,0,0,0,17,esci,bge_base,common_all_fitting,100
68572,0,0,0,6,esci,bge_base,common_all_fitting,100
69025,0,0,0,2,esci,bge_base,common_all_fitting,100
69269,0,0,0,4,esci,bge_base,common_all_fitting,100
69657,0,0,0,13,esci,bge_base,common_all_fitting,100
69695,0,0,0,8,esci,bge_base,common_all_fitting,100
69739,0,0,0,5,esci,bge_base,common_all_fitting,100
70263,0,0,0,6,esci,bge_base,common_all_fitting,100
70625,0,0,0,3,esci,bge_base,common_all_fitting,100
70787,0,0,0,5,esci,bge_base,common_all_fitting,100
71186,0,0,0,2,esci,bge_base,common_all_fitting,100
71356,0,0,0,6,esci,bge_base,common_all_fitting,100
71655,0,0,0,6,esci,bge_base,common_all_fitting,100
71902,0,0,0,1,esci,bge_base,common_all_fitting,100
72088,0,0,0,9,esci,bge_base,common_all_fitting,100
72127,0,0,0,2,esci,bge_base,common_all_fitting,100
72915,0,0,0,15,esci,bge_base,common_all_fitting,100
73215,0,0,0,3,esci,bge_base,common_all_fitting,100
73282,0,0,0,7,esci,bge_base,common_all_fitting,100
73400,0,0,0,12,esci,bge_base,common_all_fitting,100
73401,0,0,0,7,esci,bge_base,common_all_fitting,100
73522,0,0,0,7,esci,bge_base,common_all_fitting,100
73746,0,0,0,3,esci,bge_base,common_all_fitting,100
73944,0,0,0,5,esci,bge_base,common_all_fitting,100
74270,0,0,0,1,esci,bge_base,common_all_fitting,100
74336,0,0,0,4,esci,bge_base,common_all_fitting,100
74620,0,0,0,7,esci,bge_base,common_all_fitting,100
74628,0,0,0,22,esci,bge_base,common_all_fitting,100
74654,0,0,0,16,esci,bge_base,common_all_fitting,100
74782,0,0,0,6,esci,bge_base,common_all_fitting,100
75417,0,0,0,6,esci,bge_base,common_all_fitting,100
75512,0,0,0,22,esci,bge_base,common_all_fitting,100
75831,0,0,0,6,esci,bge_base,common_all_fitting,100
75925,0,0,0,5,esci,bge_base,common_all_fitting,100
76144,0,0,0,7,esci,bge_base,common_all_fitting,100
76820,0,0,0,6,esci,bge_base,common_all_fitting,100
76904,0,0,0,6,esci,bge_base,common_all_fitting,100
76950,0,0,0,22,esci,bge_base,common_all_fitting,100
76969,0,0,0,6,esci,bge_base,common_all_fitting,100
77343,0,0,0,12,esci,bge_base,common_all_fitting,100
78347,0,0,0,2,esci,bge_base,common_all_fitting,100
79143,0,0,0,3,esci,bge_base,common_all_fitting,100
79505,0,0,0,6,esci,bge_base,common_all_fitting,100
80305,0,0,0,6,esci,bge_base,common_all_fitting,100
80453,0,0,0,4,esci,bge_base,common_all_fitting,100
80880,0,0,0,4,esci,bge_base,common_all_fitting,100
81029,0,0,0,1,esci,bge_base,common_all_fitting,100
81301,0,0,0,8,esci,bge_base,common_all_fitting,100
81478,0,0,0,5,esci,bge_base,common_all_fitting,100
81547,0,0,0,1,esci,bge_base,common_all_fitting,100
82738,0,0,0,1,esci,bge_base,common_all_fitting,100
82799,0,0,0,14,esci,bge_base,common_all_fitting,100
82836,0,0,0,7,esci,bge_base,common_all_fitting,100
82977,0,0,0,17,esci,bge_base,common_all_fitting,100
83182,0,0,0,7,esci,bge_base,common_all_fitting,100
83573,0,0,0,3,esci,bge_base,common_all_fitting,100
84011,0,0,0,13,esci,bge_base,common_all_fitting,100
84333,0,0,0,7,esci,bge_base,common_all_fitting,100
84543,0,0,0,6,esci,bge_base,common_all_fitting,100
84692,0,0,0,6,esci,bge_base,common_all_fitting,100
84752,0,0,0,9,esci,bge_base,common_all_fitting,100
84990,0,0,0,2,esci,bge_base,common_all_fitting,100
85202,0,0,0,3,esci,bge_base,common_all_fitting,100
85743,0,0,0,9,esci,bge_base,common_all_fitting,100
85956,0,0,0,4,esci,bge_base,common_all_fitting,100
87048,0,0.083333333333333329,-0.083333333333333329,12,esci,bge_base,common_all_fitting,100
87098,0,0,0,6,esci,bge_base,common_all_fitting,100
87123,0,0,0,10,esci,bge_base,common_all_fitting,100
87931,0,0,0,2,esci,bge_base,common_all_fitting,100
88972,0,0,0,1,esci,bge_base,common_all_fitting,100
89016,0,0,0,1,esci,bge_base,common_all_fitting,100
89094,0,0,0,5,esci,bge_base,common_all_fitting,100
89443,0,0,0,7,esci,bge_base,common_all_fitting,100
90070,0,0,0,1,esci,bge_base,common_all_fitting,100
90523,0,0,0,10,esci,bge_base,common_all_fitting,100
90653,0,0,0,3,esci,bge_base,common_all_fitting,100
90835,0,0,0,5,esci,bge_base,common_all_fitting,100
90983,0,0,0,10,esci,bge_base,common_all_fitting,100
91113,0,0,0,2,esci,bge_base,common_all_fitting,100
91245,0,0,0,3,esci,bge_base,common_all_fitting,100
91267,0,0,0,3,esci,bge_base,common_all_fitting,100
91452,0,0,0,2,esci,bge_base,common_all_fitting,100
91498,0,0,0,2,esci,bge_base,common_all_fitting,100
91539,0,0,0,8,esci,bge_base,common_all_fitting,100
91847,0,0,0,14,esci,bge_base,common_all_fitting,100
92217,0,0,0,33,esci,bge_base,common_all_fitting,100
92320,0,0,0,9,esci,bge_base,common_all_fitting,100
92627,0,0,0,16,esci,bge_base,common_all_fitting,100
92663,0,0,0,2,esci,bge_base,common_all_fitting,100
92720,0,0,0,10,esci,bge_base,common_all_fitting,100
92928,0,0,0,5,esci,bge_base,common_all_fitting,100
93169,0,0,0,4,esci,bge_base,common_all_fitting,100
93559,0,0,0,14,esci,bge_base,common_all_fitting,100
93654,0,0,0,10,esci,bge_base,common_all_fitting,100
93758,0,0,0,9,esci,bge_base,common_all_fitting,100
94456,0,0,0,13,esci,bge_base,common_all_fitting,100
94846,0,0,0,3,esci,bge_base,common_all_fitting,100
94878,0,0,0,6,esci,bge_base,common_all_fitting,100
94932,0,0,0,9,esci,bge_base,common_all_fitting,100
95116,0,0,0,8,esci,bge_base,common_all_fitting,100
95136,0,0,0,2,esci,bge_base,common_all_fitting,100
95453,0,0,0,9,esci,bge_base,common_all_fitting,100
95494,0,0,0,14,esci,bge_base,common_all_fitting,100
95886,0,0,0,2,esci,bge_base,common_all_fitting,100
