query_id,persistent_inclusion,VI,persistent_omission,source_order_inclusion,seven_schedule_mean_inclusion,n_highest,dataset,model,intervention,target_support,K,status,schedule_family,catalog_size
31724,1,0,0,1,1,6,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
31889,0.5,0,0.5,0.5,0.5,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
32142,1,0,0,1,1,10,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
32164,0.53846153846153844,0,0.46153846153846156,0.53846153846153844,0.53846153846153844,13,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
32311,0.72727272727272729,0,0.27272727272727271,0.72727272727272729,0.72727272727272729,11,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
32350,0.77777777777777779,0,0.22222222222222221,0.77777777777777779,0.77777777777777779,9,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
32351,1,0,0,1,1,4,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
32430,0.94736842105263153,0.052631578947368418,0,1,0.97744360902255645,19,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
32612,1,0,0,1,1,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
32812,1,0,0,1,1,4,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
32917,1,0,0,1,1,7,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
33004,1,0,0,1,1,10,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
33735,1,0,0,1,1,20,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
34128,0.96153846153846156,0,0.038461538461538464,0.96153846153846156,0.96153846153846156,26,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
34229,1,0,0,1,1,6,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
34443,1,0,0,1,1,7,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
34775,1,0,0,1,1,3,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
34817,1,0,0,1,1,10,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
35117,1,0,0,1,1,8,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
35242,0.5,0,0.5,0.5,0.5,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
35755,1,0,0,1,1,15,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
36669,0.5,0,0.5,0.5,0.5,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
36678,0,0,1,0,0,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
36753,0.91666666666666663,0,0.083333333333333329,0.91666666666666663,0.91666666666666663,12,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
36912,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
36960,1,0,0,1,1,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
37451,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
37466,0.95833333333333337,0.041666666666666664,0,1,0.99404761904761907,24,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
37498,1,0,0,1,1,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
37670,1,0,0,1,1,13,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
37789,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
38679,1,0,0,1,1,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
39022,1,0,0,1,1,3,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
39107,0.91666666666666663,0.083333333333333329,0,1,0.95238095238095244,12,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
39157,0,0.5,0.5,0.5,0.21428571428571427,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
39263,1,0,0,1,1,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
40165,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
40292,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.61224489795918369,7,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
40356,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
40483,1,0,0,1,1,29,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
40528,1,0,0,1,1,3,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
40573,0.78260869565217395,0.13043478260869565,0.086956521739130432,0.86956521739130432,0.85714285714285721,23,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
40615,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
40834,1,0,0,1,1,7,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
41423,0.20833333333333334,0.041666666666666664,0.75,0.20833333333333334,0.24404761904761904,24,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
41492,0.92307692307692313,0,0.076923076923076927,0.92307692307692313,0.92307692307692313,13,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
41502,1,0,0,1,1,11,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
41795,1,0,0,1,1,11,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
42118,1,0,0,1,1,3,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
42332,1,0,0,1,1,13,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
42405,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
42445,0.83333333333333337,0.16666666666666666,0,1,0.92857142857142849,6,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
42964,1,0,0,1,1,12,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
42968,1,0,0,1,1,4,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
43579,0.81818181818181823,0.090909090909090912,0.090909090909090912,0.90909090909090906,0.85714285714285721,11,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
43948,1,0,0,1,1,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
43961,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
43983,1,0,0,1,1,4,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
44424,1,0,0,1,1,4,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
44706,1,0,0,1,1,3,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
44816,0,0,1,0,0,12,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
44845,0.7142857142857143,0,0.2857142857142857,0.7142857142857143,0.7142857142857143,7,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
44960,1,0,0,1,1,12,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
45294,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
45464,1,0,0,1,1,16,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
45588,1,0,0,1,1,4,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
45713,0.083333333333333329,0,0.91666666666666663,0.083333333333333329,0.083333333333333329,12,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
45745,1,0,0,1,1,10,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
45843,0.66666666666666663,0,0.33333333333333331,0.66666666666666663,0.66666666666666663,3,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
45990,1,0,0,1,1,9,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
46008,1,0,0,1,1,8,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
46089,0.8571428571428571,0.14285714285714285,0,1,0.87755102040816335,7,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
46097,1,0,0,1,1,6,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
46149,1,0,0,1,1,15,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
46177,1,0,0,1,1,9,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
46471,1,0,0,1,1,10,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
46910,1,0,0,1,1,7,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
47106,0.88888888888888884,0,0.1111111111111111,0.88888888888888884,0.88888888888888884,9,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
47213,1,0,0,1,1,8,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
47217,1,0,0,1,1,15,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
47526,1,0,0,1,1,24,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
47631,0.4642857142857143,0.10714285714285714,0.42857142857142855,0.5714285714285714,0.49489795918367346,28,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
47857,1,0,0,1,1,26,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
47892,0,0,1,0,0,9,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
48397,0.91666666666666663,0,0.083333333333333329,0.91666666666666663,0.91666666666666663,12,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
48914,1,0,0,1,1,22,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
48929,0.89473684210526316,0,0.10526315789473684,0.89473684210526316,0.89473684210526316,19,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
49077,0.81818181818181823,0,0.18181818181818182,0.81818181818181823,0.81818181818181823,11,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
49201,0.80000000000000004,0.10000000000000001,0.10000000000000001,0.80000000000000004,0.8571428571428571,10,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
49481,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
49972,1,0,0,1,1,6,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
50118,1,0,0,1,1,13,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
50311,1,0,0,1,1,18,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
50356,1,0,0,1,1,5,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
50494,1,0,0,1,1,7,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
51056,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
51227,1,0,0,1,1,13,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
51454,1,0,0,1,1,11,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
52230,0.92307692307692313,0.076923076923076927,0,1,0.95604395604395609,13,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
52255,0.77777777777777779,0,0.22222222222222221,0.77777777777777779,0.77777777777777779,9,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
52348,0,0,1,0,0,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
52482,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
52830,0.66666666666666663,0,0.33333333333333331,0.66666666666666663,0.66666666666666663,3,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
53042,1,0,0,1,1,8,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
53114,1,0,0,1,1,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
53284,1,0,0,1,1,6,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
53328,1,0,0,1,1,13,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
53451,1,0,0,1,1,3,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
54039,1,0,0,1,1,13,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
54044,1,0,0,1,1,2,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
54558,1,0,0,1,1,7,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
54634,1,0,0,1,1,5,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
54889,1,0,0,1,1,1,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
55280,1,0,0,1,1,5,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
55365,1,0,0,1,1,3,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
55531,1,0,0,1,1,5,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
55677,0.66666666666666663,0.25,0.083333333333333329,0.83333333333333337,0.79761904761904756,12,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
56281,0.40000000000000002,0.40000000000000002,0.20000000000000001,0.80000000000000004,0.65714285714285714,5,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
56758,1,0,0,1,1,3,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
57100,1,0,0,1,1,14,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
57276,1,0,0,1,1,24,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
57921,0.93103448275862066,0,0.068965517241379309,0.93103448275862066,0.93103448275862066,29,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
58044,1,0,0,1,1,3,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
58233,0.15384615384615385,0,0.84615384615384615,0.15384615384615385,0.15384615384615385,13,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
58514,1,0,0,1,1,11,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
58597,1,0,0,1,1,15,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
59963,1,0,0,1,1,11,esci,gte_modernbert,target_only,fully_fitting,100,available,original seven,10076
