query_id,persistent_inclusion,VI,persistent_omission,n_highest,dataset,model,support,family,K,profile
6138,1,0,0,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
6685,1,0,0,8,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
7034,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
7126,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
7303,1,0,0,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
7340,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
7545,1,0,0,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
7581,1,0,0,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
8063,1,0,0,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
8519,1,0,0,8,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
8605,1,0,0,6,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
8740,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
9096,1,0,0,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
9695,1,0,0,9,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
9776,1,0,0,9,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
9967,1,0,0,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
10312,0.84999999999999998,0.10000000000000001,0.050000000000000003,20,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
10370,1,0,0,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
11509,0.80000000000000004,0,0.20000000000000001,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
11621,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
11875,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
11925,0.8214285714285714,0.071428571428571425,0.10714285714285714,28,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
12176,0.44444444444444442,0.037037037037037035,0.51851851851851849,27,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
12432,0.58333333333333337,0.083333333333333329,0.33333333333333331,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
12557,0.5,0,0.5,8,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
12664,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
12809,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
13089,1,0,0,32,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
13169,0.90909090909090906,0,0.090909090909090912,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
13471,1,0,0,21,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
13639,1,0,0,15,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
13785,1,0,0,8,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
13954,0.92307692307692313,0,0.076923076923076927,13,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
14346,0.5,0.10000000000000001,0.40000000000000002,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
14880,0.75,0,0.25,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
14882,1,0,0,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
15154,0.071428571428571425,0,0.9285714285714286,28,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
15164,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
15311,1,0,0,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
15647,1,0,0,21,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
15716,0.9285714285714286,0,0.071428571428571425,14,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
15777,1,0,0,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
15807,1,0,0,15,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
16613,0.88888888888888884,0.1111111111111111,0,9,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
16684,1,0,0,13,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
17384,1,0,0,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
17607,1,0,0,17,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
17689,1,0,0,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
17742,0.5,0,0.5,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
18356,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
18553,1,0,0,21,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
18679,1,0,0,8,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
18682,1,0,0,8,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
18932,1,0,0,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
19053,1,0,0,14,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
19134,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
19268,0.76190476190476186,0.047619047619047616,0.19047619047619047,21,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
19369,1,0,0,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
19372,1,0,0,15,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
19380,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
19619,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
19694,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
19953,1,0,0,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
20037,1,0,0,32,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
20185,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
20307,0.80000000000000004,0,0.20000000000000001,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
20315,1,0,0,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
20385,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
20500,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
20523,0.33333333333333331,0,0.66666666666666663,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
20788,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
21481,0.94117647058823528,0,0.058823529411764705,17,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
21645,1,0,0,13,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
22173,1,0,0,9,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
22211,1,0,0,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
22441,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
22639,0.77777777777777779,0,0.22222222222222221,9,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
23148,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
23260,0.20000000000000001,0,0.80000000000000004,15,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
23744,0,0,1,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
24082,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
24402,1,0,0,6,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
24504,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
24668,0.625,0.25,0.125,8,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
24697,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
24831,0.94736842105263153,0,0.052631578947368418,19,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
25132,0.5,0,0.5,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
25426,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
25497,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
25516,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
25591,1,0,0,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
26321,1,0,0,9,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
26642,0.69999999999999996,0,0.29999999999999999,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
26872,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
27927,1,0,0,8,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
28198,1,0,0,15,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
28637,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
29049,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
29123,1,0,0,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
29488,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
29596,0.91666666666666663,0,0.083333333333333329,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
29729,0.77777777777777779,0,0.22222222222222221,9,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
29868,1,0,0,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
29928,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
29941,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
29945,1,0,0,5,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
29952,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
30020,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
30318,1,0,0,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
31573,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
31659,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
31724,1,0,0,6,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
31889,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
32142,1,0,0,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
32164,0,0.076923076923076927,0.92307692307692313,13,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
32311,0.45454545454545453,0,0.54545454545454541,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
32350,0.77777777777777779,0,0.22222222222222221,9,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
32351,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
32430,0.94736842105263153,0,0.052631578947368418,19,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
32612,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
32812,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
32917,0.8571428571428571,0,0.14285714285714285,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
33004,1,0,0,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
33735,1,0,0,20,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
34128,0.96153846153846156,0,0.038461538461538464,26,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
34229,1,0,0,6,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
34443,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
34775,1,0,0,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
34817,1,0,0,10,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
35117,1,0,0,8,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
35242,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
35755,1,0,0,15,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
36669,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
36678,0,0,1,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
36753,0.83333333333333337,0,0.16666666666666666,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
36912,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
36960,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
37451,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
37466,1,0,0,24,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
37498,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
37670,0.53846153846153844,0,0.46153846153846156,13,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
37789,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
38679,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
39022,1,0,0,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
39107,1,0,0,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
39157,0.5,0,0.5,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
39263,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
40165,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
40292,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
40356,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
40483,1,0,0,29,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
40528,1,0,0,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
40573,0.95652173913043481,0.043478260869565216,0,23,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
40615,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
40834,1,0,0,7,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
41423,0.58333333333333337,0.083333333333333329,0.33333333333333331,24,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
41492,0.92307692307692313,0,0.076923076923076927,13,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
41502,1,0,0,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
41795,1,0,0,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
42118,1,0,0,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
42332,1,0,0,13,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
42405,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
42445,1,0,0,6,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
42964,0.91666666666666663,0.083333333333333329,0,12,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
42968,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
43579,0.90909090909090906,0,0.090909090909090912,11,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
43948,1,0,0,2,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
43961,1,0,0,1,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
43983,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
44424,1,0,0,4,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
44706,1,0,0,3,esci,bge_base,full,exhaustive_target,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
