dataset,model,method,K,aggregation,metric,estimate,ci_low,ci_high,bootstrap_seed,bootstrap_draws
esci,gte_modernbert,raw_seven,100,query_macro,delta_mean_recall_vs_raw_C0,-0.0035131487299861,-0.0076894580643312,0.0001919786130242,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,source_order_recall,0.8964817320703654,0.8712157601804928,0.9194015470953684,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,seven_schedule_mean_recall,0.8931310007088087,0.8676484566410618,0.9163815404415784,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,persistent_inclusion,0.8811456923770862,0.8546007282913077,0.9054896785365356,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,VI,0.0227785295444294,0.0168601430611786,0.0294801648122888,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,persistent_omission,0.0960757780784844,0.0738280104027085,0.1206534902296408,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,recall_C0,0.8964817320703654,0.8712157601804928,0.9194015470953684,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,recall_C1,0.8910690121786198,0.8655934477914757,0.9143979456474974,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,recall_C2s1,0.8921966621560667,0.8667458104737221,0.9152812854895735,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,recall_C2s2,0.8921966621560667,0.8668956460365396,0.9153553138040472,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,recall_C2s3,0.892873252142535,0.8677375686770964,0.9160168716653412,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,recall_C2s4,0.8926477221470456,0.867022019237645,0.915892649620282,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,recall_C2s5,0.8944519621109608,0.8688336915198491,0.917644470694415,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,delta_VI_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,delta_persistent_omission_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,delta_source_recall_vs_raw_C0,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_seven,100,pair_micro,delta_mean_recall_vs_raw_C0,-0.0033507313615567,-0.0056344099466427,-0.0011355250388321,2026091701,10000
esci,gte_modernbert,raw_C0,100,query_macro,source_order_recall,0.8912503297124089,0.8697565028972664,0.9117524034439882,2026091701,10000
esci,gte_modernbert,raw_C0,100,query_macro,recall_C0,0.8912503297124089,0.8697565028972664,0.9117524034439882,2026091701,10000
esci,gte_modernbert,raw_C0,100,query_macro,delta_source_recall_vs_raw_C0,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,raw_C0,100,pair_micro,source_order_recall,0.8964817320703654,0.8712157601804928,0.9194015470953684,2026091701,10000
esci,gte_modernbert,raw_C0,100,pair_micro,recall_C0,0.8964817320703654,0.8712157601804928,0.9194015470953684,2026091701,10000
esci,gte_modernbert,raw_C0,100,pair_micro,delta_source_recall_vs_raw_C0,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,source_order_recall,0.8880435603779677,0.866397141310889,0.9088475105168644,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,seven_schedule_mean_recall,0.8880435603779677,0.866397141310889,0.9088475105168644,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,persistent_inclusion,0.8880435603779677,0.866397141310889,0.9088475105168644,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,persistent_omission,0.1119564396220323,0.0911524894831352,0.1336028586891109,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,recall_C0,0.8880435603779677,0.866397141310889,0.9088475105168644,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,recall_C1,0.8880435603779677,0.866397141310889,0.9088475105168644,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,recall_C2s1,0.8880435603779677,0.866397141310889,0.9088475105168644,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,recall_C2s2,0.8880435603779677,0.866397141310889,0.9088475105168644,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,recall_C2s3,0.8880435603779677,0.866397141310889,0.9088475105168644,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,recall_C2s4,0.8880435603779677,0.866397141310889,0.9088475105168644,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,recall_C2s5,0.8880435603779677,0.866397141310889,0.9088475105168644,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0003063793955448,-0.0033871857891858,0.0044412291708358,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0117151389516772,0.0062660204566843,0.0188211759388623,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,delta_VI_vs_raw_seven,-0.0224332659127524,-0.0315148484520588,-0.0150622214957841,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,delta_persistent_omission_vs_raw_seven,0.0107181269610752,0.0062557023051332,0.0165420477850185,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,delta_source_recall_vs_raw_C0,-0.0032067693344412,-0.0062499351797555,-0.0006277206366685,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,query_macro,delta_mean_recall_vs_raw_C0,-0.0032067693344412,-0.0062499351797555,-0.0006277206366685,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,source_order_recall,0.8930987821380244,0.8678227405446656,0.9160224580260252,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,seven_schedule_mean_recall,0.8930987821380244,0.8678227405446656,0.9160224580260252,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,persistent_inclusion,0.8930987821380244,0.8678227405446656,0.9160224580260252,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,persistent_omission,0.1069012178619756,0.0839775419739747,0.1321772594553344,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,recall_C0,0.8930987821380244,0.8678227405446656,0.9160224580260252,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,recall_C1,0.8930987821380244,0.8678227405446656,0.9160224580260252,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,recall_C2s1,0.8930987821380244,0.8678227405446656,0.9160224580260252,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,recall_C2s2,0.8930987821380244,0.8678227405446656,0.9160224580260252,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,recall_C2s3,0.8930987821380244,0.8678227405446656,0.9160224580260252,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,recall_C2s4,0.8930987821380244,0.8678227405446656,0.9160224580260252,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,recall_C2s5,0.8930987821380244,0.8678227405446656,0.9160224580260252,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,-3.22185707842019e-05,-0.002436411872839,0.0023910583227894,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0119530897609382,0.0078886310904872,0.0164489039651473,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,delta_VI_vs_raw_seven,-0.0227785295444294,-0.0294801648122888,-0.0168601430611786,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,delta_persistent_omission_vs_raw_seven,0.0108254397834912,0.0074374381004054,0.0146777677758696,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,delta_source_recall_vs_raw_C0,-0.003382949932341,-0.0058348621865976,-0.0010779409260524,2026091701,10000
esci,gte_modernbert,lexical_ascending,100,pair_micro,delta_mean_recall_vs_raw_C0,-0.003382949932341,-0.0058348621865976,-0.0010779409260524,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,source_order_recall,0.8870941261125812,0.8648602792644962,0.908252415012366,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,seven_schedule_mean_recall,0.8870941261125812,0.8648602792644962,0.908252415012366,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,persistent_inclusion,0.8870941261125812,0.8648602792644962,0.908252415012366,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,persistent_omission,0.1129058738874187,0.0917475849876336,0.1351397207355039,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,recall_C0,0.8870941261125812,0.8648602792644962,0.908252415012366,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,recall_C1,0.8870941261125812,0.8648602792644962,0.908252415012366,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,recall_C2s1,0.8870941261125812,0.8648602792644962,0.908252415012366,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,recall_C2s2,0.8870941261125812,0.8648602792644962,0.908252415012366,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,recall_C2s3,0.8870941261125812,0.8648602792644962,0.908252415012366,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,recall_C2s4,0.8870941261125812,0.8648602792644962,0.908252415012366,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,recall_C2s5,0.8870941261125812,0.8648602792644962,0.908252415012366,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,-0.0006430548698415,-0.0046884062708072,0.0033488054592069,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0107657046862908,0.006367378615882,0.0164587536203814,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,delta_VI_vs_raw_seven,-0.0224332659127524,-0.0315148484520588,-0.0150622214957841,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,delta_persistent_omission_vs_raw_seven,0.0116675612264616,0.0062621969737831,0.0187979116024336,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,delta_source_recall_vs_raw_C0,-0.0041562035998276,-0.0117864526683294,0.0027165615521589,2026091701,10000
esci,gte_modernbert,lexical_descending,100,query_macro,delta_mean_recall_vs_raw_C0,-0.0041562035998276,-0.0117864526683294,0.0027165615521589,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,source_order_recall,0.892873252142535,0.8670028708815986,0.9163693329544986,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,seven_schedule_mean_recall,0.892873252142535,0.8670028708815986,0.9163693329544986,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,persistent_inclusion,0.892873252142535,0.8670028708815986,0.9163693329544986,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,persistent_omission,0.107126747857465,0.0836306670455014,0.1329971291184014,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,recall_C0,0.892873252142535,0.8670028708815986,0.9163693329544986,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,recall_C1,0.892873252142535,0.8670028708815986,0.9163693329544986,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,recall_C2s1,0.892873252142535,0.8670028708815986,0.9163693329544986,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,recall_C2s2,0.892873252142535,0.8670028708815986,0.9163693329544986,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,recall_C2s3,0.892873252142535,0.8670028708815986,0.9163693329544986,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,recall_C2s4,0.892873252142535,0.8670028708815986,0.9163693329544986,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,recall_C2s5,0.892873252142535,0.8670028708815986,0.9163693329544986,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,-0.0002577485662736,-0.0023580482298595,0.0018561678431898,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0117275597654488,0.008068295761572,0.0158617465659923,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,delta_VI_vs_raw_seven,-0.0227785295444294,-0.0294801648122888,-0.0168601430611786,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,delta_persistent_omission_vs_raw_seven,0.0110509697789806,0.0072888780256248,0.0151929160956578,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,delta_source_recall_vs_raw_C0,-0.0036084799278304,-0.0068950177935943,-0.0004603919234624,2026091701,10000
esci,gte_modernbert,lexical_descending,100,pair_micro,delta_mean_recall_vs_raw_C0,-0.0036084799278304,-0.0068950177935943,-0.0004603919234624,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,source_order_recall,0.888297915241541,0.8666408523927948,0.9090152265147904,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,seven_schedule_mean_recall,0.888297915241541,0.8666408523927948,0.9090152265147904,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,persistent_inclusion,0.888297915241541,0.8666408523927948,0.9090152265147904,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,persistent_omission,0.111702084758459,0.0909847734852094,0.133359147607205,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,recall_C0,0.888297915241541,0.8666408523927948,0.9090152265147904,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,recall_C1,0.888297915241541,0.8666408523927948,0.9090152265147904,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,recall_C2s1,0.888297915241541,0.8666408523927948,0.9090152265147904,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,recall_C2s2,0.888297915241541,0.8666408523927948,0.9090152265147904,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,recall_C2s3,0.888297915241541,0.8666408523927948,0.9090152265147904,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,recall_C2s4,0.888297915241541,0.8666408523927948,0.9090152265147904,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,recall_C2s5,0.888297915241541,0.8666408523927948,0.9090152265147904,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0005607342591181,-0.0031349536632548,0.004664902196663,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0119694938152505,0.0065184861487248,0.0190963571580648,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,delta_VI_vs_raw_seven,-0.0224332659127524,-0.0315148484520588,-0.0150622214957841,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,delta_persistent_omission_vs_raw_seven,0.0104637720975019,0.0060300764433202,0.0161939274574081,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,delta_source_recall_vs_raw_C0,-0.0029524144708679,-0.0060460606585942,-0.000354983492494,2026091701,10000
esci,gte_modernbert,field_priority_type,100,query_macro,delta_mean_recall_vs_raw_C0,-0.0029524144708679,-0.0060460606585942,-0.000354983492494,2026091701,10000
esci,gte_modernbert,field_priority_type,100,pair_micro,source_order_recall,0.8935498421290031,0.868309039769698,0.9163130170322732,2026091701,10000
esci,gte_modernbert,field_priority_type,100,pair_micro,seven_schedule_mean_recall,0.8935498421290031,0.868309039769698,0.9163130170322732,2026091701,10000
esci,gte_modernbert,field_priority_type,100,pair_micro,persistent_inclusion,0.8935498421290031,0.868309039769698,0.9163130170322732,2026091701,10000
esci,gte_modernbert,field_priority_type,100,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
esci,gte_modernbert,field_priority_type,100,pair_micro,persistent_omission,0.1064501578709968,0.0836869829677267,0.1316909602303019,2026091701,10000
