product_id,C0,C1,C2s1,C2s2,C2s3,C2s4,C2s5,fully_fits
34631,1098,1098,1098,1098,1098,1098,1098,False
34632,650,650,650,650,650,650,650,False
34633,747,747,747,747,747,747,747,False
34634,635,635,635,635,635,635,635,False
34635,405,405,405,405,405,405,405,True
34636,480,480,480,480,480,480,480,True
34637,807,807,807,807,807,807,807,False
34638,760,760,760,760,760,760,760,False
34639,864,864,864,864,864,864,864,False
34640,779,779,779,779,779,779,779,False
34641,1072,1072,1072,1072,1072,1072,1072,False
34642,499,499,499,499,499,499,499,True
34643,927,927,927,927,927,927,927,False
34644,801,801,801,801,801,801,801,False
34645,711,711,711,711,711,711,711,False
34646,721,721,721,721,721,721,721,False
34647,673,673,673,673,673,673,673,False
34648,621,621,621,621,621,621,621,False
34649,1001,1001,1001,1001,1001,1001,1001,False
34650,727,727,727,727,727,727,727,False
34651,618,618,618,618,618,618,618,False
34652,545,545,545,545,545,545,545,False
34653,985,985,985,985,985,985,985,False
34654,619,619,619,619,619,619,619,False
34655,576,576,576,576,576,576,576,False
34656,495,495,495,495,495,495,495,True
34657,867,867,867,867,867,867,867,False
34658,869,869,869,869,869,869,869,False
34659,497,497,497,497,497,497,497,True
34660,481,481,481,481,481,481,481,True
34661,506,506,506,506,506,506,506,True
34662,732,732,732,732,732,732,732,False
34663,1009,1009,1009,1009,1009,1009,1009,False
34664,786,786,786,786,786,786,786,False
34665,622,622,622,622,622,622,622,False
34666,1059,1059,1059,1059,1059,1059,1059,False
34667,724,724,724,724,724,724,724,False
34668,606,606,606,606,606,606,606,False
34669,866,866,866,866,866,866,866,False
34670,604,604,604,604,604,604,604,False
34671,731,731,731,731,731,731,731,False
34672,673,673,673,673,673,673,673,False
34673,528,528,528,528,528,528,528,False
34674,705,705,705,705,705,705,705,False
34675,1034,1034,1034,1034,1034,1034,1034,False
34676,608,608,608,608,608,608,608,False
34677,740,740,740,740,740,740,740,False
34678,702,702,702,702,702,702,702,False
34679,464,464,464,464,464,464,464,True
34680,778,778,778,778,778,778,778,False
34681,842,842,842,842,842,842,842,False
34682,723,723,723,723,723,723,723,False
34683,556,556,556,556,556,556,556,False
34684,539,539,539,539,539,539,539,False
34685,386,386,386,386,386,386,386,True
34686,615,615,615,615,615,615,615,False
34687,941,941,941,941,941,941,941,False
34688,901,901,901,901,901,901,901,False
34689,882,882,882,882,882,882,882,False
34690,890,890,890,890,890,890,890,False
34691,605,605,605,605,605,605,605,False
34692,720,720,720,720,720,720,720,False
34693,542,542,542,542,542,542,542,False
34694,836,836,836,836,836,836,836,False
34695,777,777,777,777,777,777,777,False
34696,904,904,904,904,904,904,904,False
34697,936,936,936,936,936,936,936,False
34698,1161,1161,1161,1161,1161,1161,1161,False
34699,738,738,738,738,738,738,738,False
34700,792,792,792,792,792,792,792,False
34701,787,787,787,787,787,787,787,False
34702,472,472,472,472,472,472,472,True
34703,513,513,513,513,513,513,513,False
34704,674,674,674,674,674,674,674,False
34705,277,277,277,277,277,277,277,True
34706,378,378,378,378,378,378,378,True
34707,336,336,336,336,336,336,336,True
34708,696,696,696,696,696,696,696,False
34709,469,469,469,469,469,469,469,True
34710,897,897,897,897,897,897,897,False
34711,862,862,862,862,862,862,862,False
34712,688,688,688,688,688,688,688,False
34713,305,305,305,305,305,305,305,True
34714,274,274,274,274,274,274,274,True
34715,681,681,681,681,681,681,681,False
34716,754,754,754,754,754,754,754,False
34717,761,761,761,761,761,761,761,False
34718,683,683,683,683,683,683,683,False
34719,348,348,348,348,348,348,348,True
34720,765,765,765,765,765,765,765,False
34721,595,595,595,595,595,595,595,False
34722,380,380,380,380,380,380,380,True
34723,403,403,403,403,403,403,403,True
34724,639,639,639,639,639,639,639,False
34725,713,713,713,713,713,713,713,False
34726,708,708,708,708,708,708,708,False
34727,613,613,613,613,613,613,613,False
34728,807,807,807,807,807,807,807,False
34729,183,183,183,183,183,183,183,True
34730,206,206,206,206,206,206,206,True
34731,199,199,199,199,199,199,199,True
34732,185,185,185,185,185,185,185,True
34733,488,488,488,488,488,488,488,True
34734,208,208,208,208,208,208,208,True
34735,176,176,176,176,176,176,176,True
34736,185,185,185,185,185,185,185,True
34737,218,218,218,218,218,218,218,True
34738,190,190,190,190,190,190,190,True
34739,178,178,178,178,178,178,178,True
34740,143,143,143,143,143,143,143,True
34741,246,246,246,246,246,246,246,True
34742,171,171,171,171,171,171,171,True
34743,203,203,203,203,203,203,203,True
34744,600,600,600,600,600,600,600,False
34745,910,910,910,910,910,910,910,False
34746,959,959,959,959,959,959,959,False
34747,330,330,330,330,330,330,330,True
34748,303,303,303,303,303,303,303,True
34749,425,425,425,425,425,425,425,True
34750,414,414,414,414,414,414,414,True
34751,419,419,419,419,419,419,419,True
34752,698,698,698,698,698,698,698,False
34753,455,455,455,455,455,455,455,True
34754,443,443,443,443,443,443,443,True
34755,504,504,504,504,504,504,504,True
34756,431,431,431,431,431,431,431,True
34757,444,444,444,444,444,444,444,True
34758,536,536,536,536,536,536,536,False
34759,537,537,537,537,537,537,537,False
34760,779,779,779,779,779,779,779,False
34761,636,636,636,636,636,636,636,False
34762,651,651,651,651,651,651,651,False
34763,729,729,729,729,729,729,729,False
34764,729,729,729,729,729,729,729,False
34765,581,581,581,581,581,581,581,False
34766,530,530,530,530,530,530,530,False
34767,561,561,561,561,561,561,561,False
34768,600,600,600,600,600,600,600,False
34769,579,579,579,579,579,579,579,False
34770,597,597,597,597,597,597,597,False
34771,569,569,569,569,569,569,569,False
34772,680,680,680,680,680,680,680,False
34773,729,729,729,729,729,729,729,False
34774,543,543,543,543,543,543,543,False
34775,392,392,392,392,392,392,392,True
34776,529,529,529,529,529,529,529,False
34777,608,608,608,608,608,608,608,False
34778,573,573,573,573,573,573,573,False
34779,540,540,540,540,540,540,540,False
34780,389,389,389,389,389,389,389,True
34781,672,672,672,672,672,672,672,False
34782,1036,1036,1036,1036,1036,1036,1036,False
34783,624,624,624,624,624,624,624,False
34784,494,494,494,494,494,494,494,True
34785,604,604,604,604,604,604,604,False
34786,831,831,831,831,831,831,831,False
34787,359,359,359,359,359,359,359,True
34788,623,623,623,623,623,623,623,False
34789,557,557,557,557,557,557,557,False
34790,508,508,508,508,508,508,508,True
34791,787,787,787,787,787,787,787,False
34792,686,686,686,686,686,686,686,False
34793,563,563,563,563,563,563,563,False
34794,402,402,402,402,402,402,402,True
34795,492,492,492,492,492,492,492,True
34796,385,385,385,385,385,385,385,True
34797,470,470,470,470,470,470,470,True
34798,482,482,482,482,482,482,482,True
34799,334,334,334,334,334,334,334,True
34800,332,332,332,332,332,332,332,True
34801,327,327,327,327,327,327,327,True
34802,400,400,400,400,400,400,400,True
34803,305,305,305,305,305,305,305,True
34804,302,302,302,302,302,302,302,True
34805,327,327,327,327,327,327,327,True
34806,270,270,270,270,270,270,270,True
34807,833,833,833,833,833,833,833,False
34808,845,845,845,845,845,845,845,False
34809,830,830,830,830,830,830,830,False
34810,832,832,832,832,832,832,832,False
34811,1016,1016,1016,1016,1016,1016,1016,False
34812,265,265,265,265,265,265,265,True
34813,759,759,759,759,759,759,759,False
34814,343,343,343,343,343,343,343,True
34815,364,364,364,364,364,364,364,True
34816,537,537,537,537,537,537,537,False
34817,592,592,592,592,592,592,592,False
34818,1280,1280,1280,1280,1280,1280,1280,False
34819,900,900,900,900,900,900,900,False
34820,459,459,459,459,459,459,459,True
34821,727,727,727,727,727,727,727,False
34822,451,451,451,451,451,451,451,True
34823,652,652,652,652,652,652,652,False
34824,624,624,624,624,624,624,624,False
34825,538,538,538,538,538,538,538,False
34826,524,524,524,524,524,524,524,False
34827,475,475,475,475,475,475,475,True
34828,531,531,531,531,531,531,531,False
34829,552,552,552,552,552,552,552,False
34830,1146,1146,1146,1146,1146,1146,1146,False
34831,377,377,377,377,377,377,377,True
34832,451,451,451,451,451,451,451,True
34833,981,981,981,981,981,981,981,False
34834,394,394,394,394,394,394,394,True
34835,433,433,433,433,433,433,433,True
34836,467,467,467,467,467,467,467,True
34837,433,433,433,433,433,433,433,True
34838,406,406,406,406,406,406,406,True
34839,520,520,520,520,520,520,520,False
34840,391,391,391,391,391,391,391,True
34841,157,157,157,157,157,157,157,True
34842,181,181,181,181,181,181,181,True
34843,552,552,552,552,552,552,552,False
34844,735,735,735,735,735,735,735,False
34845,714,714,714,714,714,714,714,False
34846,726,726,726,726,726,726,726,False
34847,779,779,779,779,779,779,779,False
34848,771,771,771,771,771,771,771,False
34849,712,712,712,712,712,712,712,False
34850,840,840,840,840,840,840,840,False
34851,687,687,687,687,687,687,687,False
34852,647,647,647,647,647,647,647,False
34853,760,760,760,760,760,760,760,False
34854,663,663,663,663,663,663,663,False
34855,568,568,568,568,568,568,568,False
34856,525,525,525,525,525,525,525,False
34857,522,522,522,522,522,522,522,False
34858,1519,1519,1519,1519,1519,1519,1519,False
34859,243,243,243,243,243,243,243,True
34860,986,986,986,986,986,986,986,False
34861,706,706,706,706,706,706,706,False
34862,581,581,581,581,581,581,581,False
34863,525,525,525,525,525,525,525,False
34864,478,478,478,478,478,478,478,True
34865,841,841,841,841,841,841,841,False
34866,826,826,826,826,826,826,826,False
34867,826,826,826,826,826,826,826,False
34868,825,825,825,825,825,825,825,False
34869,251,251,251,251,251,251,251,True
34870,872,872,872,872,872,872,872,False
34871,757,757,757,757,757,757,757,False
34872,1767,1767,1767,1767,1767,1767,1767,False
34873,771,771,771,771,771,771,771,False
34874,1073,1073,1073,1073,1073,1073,1073,False
34875,1018,1018,1018,1018,1018,1018,1018,False
34876,625,625,625,625,625,625,625,False
34877,394,394,394,394,394,394,394,True
34878,389,389,389,389,389,389,389,True
34879,249,249,249,249,249,249,249,True
34880,488,488,488,488,488,488,488,True
34881,517,517,517,517,517,517,517,False
34882,494,494,494,494,494,494,494,True
34883,497,497,497,497,497,497,497,True
34884,471,471,471,471,471,471,471,True
34885,468,468,468,468,468,468,468,True
34886,548,548,548,548,548,548,548,False
34887,403,403,403,403,403,403,403,True
34888,514,514,514,514,514,514,514,False
34889,502,502,502,502,502,502,502,True
34890,558,558,558,558,558,558,558,False
34891,388,388,388,388,388,388,388,True
34892,702,702,702,702,702,702,702,False
34893,423,423,423,423,423,423,423,True
34894,523,523,523,523,523,523,523,False
34895,937,937,937,937,937,937,937,False
34896,587,587,587,587,587,587,587,False
34897,244,244,244,244,244,244,244,True
34898,359,359,359,359,359,359,359,True
34899,409,409,409,409,409,409,409,True
34900,220,220,220,220,220,220,220,True
34901,219,219,219,219,219,219,219,True
34902,218,218,218,218,218,218,218,True
34903,225,225,225,225,225,225,225,True
34904,210,210,210,210,210,210,210,True
34905,222,222,222,222,222,222,222,True
34906,227,227,227,227,227,227,227,True
34907,211,211,211,211,211,211,211,True
34908,240,240,240,240,240,240,240,True
34909,321,321,321,321,321,321,321,True
34910,336,336,336,336,336,336,336,True
34911,874,874,874,874,874,874,874,False
34912,604,604,604,604,604,604,604,False
34913,659,659,659,659,659,659,659,False
34914,269,269,269,269,269,269,269,True
34915,1067,1067,1067,1067,1067,1067,1067,False
34916,480,480,480,480,480,480,480,True
34917,561,561,561,561,561,561,561,False
34918,402,402,402,402,402,402,402,True
34919,409,409,409,409,409,409,409,True
34920,450,450,450,450,450,450,450,True
34921,906,906,906,906,906,906,906,False
34922,566,566,566,566,566,566,566,False
34923,672,672,672,672,672,672,672,False
34924,440,440,440,440,440,440,440,True
34925,506,506,506,506,506,506,506,True
34926,480,480,480,480,480,480,480,True
34927,388,388,388,388,388,388,388,True
34928,314,314,314,314,314,314,314,True
34929,668,668,668,668,668,668,668,False
34930,441,441,441,441,441,441,441,True
34931,460,460,460,460,460,460,460,True
34932,404,404,404,404,404,404,404,True
34933,263,263,263,263,263,263,263,True
34934,307,307,307,307,307,307,307,True
34935,368,368,368,368,368,368,368,True
34936,449,449,449,449,449,449,449,True
34937,478,478,478,478,478,478,478,True
34938,400,400,400,400,400,400,400,True
34939,570,570,570,570,570,570,570,False
34940,417,417,417,417,417,417,417,True
34941,385,385,385,385,385,385,385,True
34942,301,301,301,301,301,301,301,True
34943,569,569,569,569,569,569,569,False
34944,511,511,511,511,511,511,511,True
34945,479,479,479,479,479,479,479,True
34946,505,505,505,505,505,505,505,True
34947,191,191,191,191,191,191,191,True
34948,537,537,537,537,537,537,537,False
34949,385,385,385,385,385,385,385,True
34950,584,584,584,584,584,584,584,False
34951,639,639,639,639,639,639,639,False
34952,733,733,733,733,733,733,733,False
34953,996,996,996,996,996,996,996,False
34954,1270,1270,1270,1270,1270,1270,1270,False
34955,1550,1550,1550,1550,1550,1550,1550,False
34956,621,621,621,621,621,621,621,False
34957,488,488,488,488,488,488,488,True
34958,628,628,628,628,628,628,628,False
34959,910,910,910,910,910,910,910,False
34960,421,421,421,421,421,421,421,True
34961,508,508,508,508,508,508,508,True
34962,516,516,516,516,516,516,516,False
34963,506,506,506,506,506,506,506,True
34964,446,446,446,446,446,446,446,True
34965,534,534,534,534,534,534,534,False
34966,483,483,483,483,483,483,483,True
34967,610,610,610,610,610,610,610,False
34968,625,625,625,625,625,625,625,False
34969,649,649,649,649,649,649,649,False
34970,651,651,651,651,651,651,651,False
34971,570,570,570,570,570,570,570,False
34972,482,482,482,482,482,482,482,True
34973,646,646,646,646,646,646,646,False
34974,675,675,675,675,675,675,675,False
34975,575,575,575,575,575,575,575,False
34976,745,745,745,745,745,745,745,False
34977,538,538,538,538,538,538,538,False
34978,385,385,385,385,385,385,385,True
34979,432,432,432,432,432,432,432,True
34980,584,584,584,584,584,584,584,False
34981,646,646,646,646,646,646,646,False
34982,579,579,579,579,579,579,579,False
34983,566,566,566,566,566,566,566,False
34984,553,553,553,553,553,553,553,False
34985,585,585,585,585,585,585,585,False
34986,566,566,566,566,566,566,566,False
34987,526,526,526,526,526,526,526,False
34988,569,569,569,569,569,569,569,False
34989,728,728,728,728,728,728,728,False
34990,456,456,456,456,456,456,456,True
34991,499,499,499,499,499,499,499,True
34992,292,292,292,292,292,292,292,True
34993,245,245,245,245,245,245,245,True
34994,281,281,281,281,281,281,281,True
34995,203,203,203,203,203,203,203,True
34996,230,230,230,230,230,230,230,True
34997,299,299,299,299,299,299,299,True
34998,304,304,304,304,304,304,304,True
34999,295,295,295,295,295,295,295,True
35000,244,244,244,244,244,244,244,True
35001,271,271,271,271,271,271,271,True
35002,285,285,285,285,285,285,285,True
35003,284,284,284,284,284,284,284,True
35004,285,285,285,285,285,285,285,True
35005,674,674,674,674,674,674,674,False
35006,787,787,787,787,787,787,787,False
35007,329,329,329,329,329,329,329,True
35008,379,379,379,379,379,379,379,True
35009,574,574,574,574,574,574,574,False
