Group,seed,epoch,query_id,presentations,weight_sum,unique_higher,unique_lower,Exact_Irrelevant,Exact_Partial,Partial_Irrelevant
C4_lr0.0001,43,4,262,64,43.0,43,23,22,21,21
C4_lr0.0001,43,4,280,64,32.0,64,10,0,0,64
C4_lr0.0001,43,4,283,64,42.5,22,31,21,22,21
C4_lr0.0001,43,4,287,64,43.0,43,43,22,21,21
C4_lr0.0001,43,4,293,64,42.5,35,43,21,21,22
C4_lr0.0001,43,4,309,64,32.0,26,46,0,0,64
C4_lr0.0001,43,4,312,64,32.0,10,64,0,64,0
C4_lr0.0001,43,4,314,64,42.5,33,25,21,21,22
C4_lr0.0001,43,4,318,64,42.5,22,38,21,22,21
C4_lr0.0001,43,4,336,64,43.0,22,38,22,21,21
C4_lr0.0001,43,4,338,64,43.0,22,43,22,21,21
C4_lr0.0001,43,4,345,64,32.0,64,64,0,0,64
C4_lr0.0001,43,4,361,64,64.0,25,64,64,0,0
C4_lr0.0001,43,4,363,64,32.0,1,64,0,64,0
C4_lr0.0001,43,4,391,64,32.0,8,64,0,64,0
C4_lr0.0001,43,4,393,64,32.0,64,21,0,0,64
C4_lr0.0001,43,4,395,64,32.0,16,58,0,0,64
C4_lr0.0001,43,4,399,64,32.0,64,17,0,0,64
C4_lr0.0001,43,4,401,64,43.0,39,22,22,21,21
C4_lr0.0001,43,4,411,64,42.5,43,43,21,22,21
C4_lr0.0001,43,4,413,64,43.0,22,43,22,21,21
C4_lr0.0001,43,4,414,64,42.5,43,43,21,22,21
C4_lr0.0001,43,4,430,64,43.0,43,43,22,21,21
C4_lr0.0001,43,4,449,64,42.5,22,8,21,21,22
C4_lr0.0001,43,4,462,64,32.0,1,1,0,0,64
C4_lr0.0001,43,4,463,64,42.5,43,43,21,22,21
C4_lr0.0001,43,4,474,64,32.0,64,64,0,0,64
C4_lr0.0001,43,4,485,64,32.0,64,64,0,0,64
C4_lr0.0001,43,4,487,64,42.5,23,43,21,22,21
C4_lr0.0001,44,4,8,64,42.5,43,32,21,21,22
C4_lr0.0001,44,4,12,64,42.5,43,43,21,22,21
C4_lr0.0001,44,4,15,64,43.0,23,36,22,21,21
C4_lr0.0001,44,4,18,64,42.5,43,43,21,22,21
C4_lr0.0001,44,4,21,64,32.0,1,64,0,64,0
C4_lr0.0001,44,4,23,64,32.0,64,38,0,0,64
C4_lr0.0001,44,4,24,64,43.0,43,43,22,21,21
C4_lr0.0001,44,4,25,64,43.0,26,15,22,21,21
C4_lr0.0001,44,4,29,64,64.0,64,64,64,0,0
C4_lr0.0001,44,4,32,64,43.0,24,43,22,21,21
C4_lr0.0001,44,4,33,64,43.0,43,43,22,21,21
C4_lr0.0001,44,4,34,64,43.0,43,26,22,21,21
C4_lr0.0001,44,4,43,64,42.5,43,43,21,22,21
C4_lr0.0001,44,4,56,64,32.0,64,64,0,0,64
C4_lr0.0001,44,4,57,64,42.5,23,43,21,21,22
C4_lr0.0001,44,4,58,64,42.5,43,24,21,22,21
C4_lr0.0001,44,4,61,64,32.0,1,64,0,64,0
C4_lr0.0001,44,4,80,64,42.5,43,23,21,21,22
C4_lr0.0001,44,4,100,64,43.0,43,43,22,21,21
C4_lr0.0001,44,4,103,64,42.5,43,22,21,21,22
C4_lr0.0001,44,4,106,64,42.5,43,43,21,21,22
C4_lr0.0001,44,4,113,64,43.0,43,43,22,21,21
C4_lr0.0001,44,4,116,64,32.0,64,14,0,0,64
C4_lr0.0001,44,4,118,64,32.0,64,64,0,64,0
C4_lr0.0001,44,4,133,64,43.0,43,43,22,21,21
C4_lr0.0001,44,4,134,64,42.5,24,43,21,22,21
C4_lr0.0001,44,4,135,64,43.0,31,43,22,21,21
C4_lr0.0001,44,4,149,64,43.0,36,18,22,21,21
C4_lr0.0001,44,4,156,64,42.5,41,43,21,21,22
C4_lr0.0001,44,4,162,64,43.0,43,43,22,21,21
C4_lr0.0001,44,4,181,64,32.0,64,18,0,64,0
C4_lr0.0001,44,4,205,64,32.0,12,64,0,64,0
C4_lr0.0001,44,4,224,64,32.0,22,51,0,64,0
C4_lr0.0001,44,4,228,64,42.5,24,25,21,21,22
C4_lr0.0001,44,4,256,64,43.0,43,32,22,21,21
C4_lr0.0001,44,4,258,64,42.5,43,23,21,22,21
C4_lr0.0001,44,4,261,64,32.0,64,50,0,64,0
C4_lr0.0001,44,4,262,64,42.5,43,24,21,22,21
C4_lr0.0001,44,4,280,64,32.0,64,10,0,0,64
C4_lr0.0001,44,4,283,64,43.0,22,30,22,21,21
C4_lr0.0001,44,4,287,64,43.0,43,43,22,21,21
C4_lr0.0001,44,4,293,64,42.5,34,43,21,22,21
C4_lr0.0001,44,4,309,64,32.0,26,46,0,0,64
C4_lr0.0001,44,4,312,64,32.0,10,64,0,64,0
C4_lr0.0001,44,4,314,64,43.0,32,25,22,21,21
C4_lr0.0001,44,4,318,64,42.5,22,38,21,22,21
C4_lr0.0001,44,4,336,64,43.0,22,38,22,21,21
C4_lr0.0001,44,4,338,64,43.0,22,43,22,21,21
C4_lr0.0001,44,4,345,64,32.0,64,64,0,0,64
C4_lr0.0001,44,4,361,64,64.0,25,64,64,0,0
C4_lr0.0001,44,4,363,64,32.0,1,64,0,64,0
C4_lr0.0001,44,4,391,64,32.0,8,64,0,64,0
C4_lr0.0001,44,4,393,64,32.0,64,21,0,0,64
C4_lr0.0001,44,4,395,64,32.0,16,58,0,0,64
C4_lr0.0001,44,4,399,64,32.0,64,17,0,0,64
C4_lr0.0001,44,4,401,64,43.0,39,22,22,21,21
C4_lr0.0001,44,4,411,64,42.5,43,43,21,21,22
C4_lr0.0001,44,4,413,64,43.0,22,43,22,21,21
C4_lr0.0001,44,4,414,64,42.5,43,43,21,22,21
C4_lr0.0001,44,4,430,64,43.0,43,43,22,21,21
C4_lr0.0001,44,4,449,64,42.5,23,8,21,22,21
C4_lr0.0001,44,4,462,64,32.0,1,1,0,0,64
C4_lr0.0001,44,4,463,64,42.5,43,43,21,22,21
C4_lr0.0001,44,4,474,64,32.0,64,64,0,0,64
C4_lr0.0001,44,4,485,64,32.0,64,64,0,0,64
C4_lr0.0001,44,4,487,64,42.5,24,43,21,21,22
C4_lr0.0001,42,5,8,64,43.0,43,32,22,21,21
C4_lr0.0001,42,5,12,64,42.5,43,44,21,22,21
C4_lr0.0001,42,5,15,64,42.5,23,37,21,22,21
C4_lr0.0001,42,5,18,64,42.5,44,43,21,21,22
C4_lr0.0001,42,5,21,64,32.0,1,64,0,64,0
C4_lr0.0001,42,5,23,64,32.0,64,38,0,0,64
C4_lr0.0001,42,5,24,64,43.0,43,43,22,21,21
C4_lr0.0001,42,5,25,64,43.0,26,15,22,21,21
C4_lr0.0001,42,5,29,64,64.0,64,64,64,0,0
C4_lr0.0001,42,5,32,64,43.0,24,43,22,21,21
C4_lr0.0001,42,5,33,64,42.5,44,43,21,21,22
C4_lr0.0001,42,5,34,64,43.0,43,26,22,21,21
C4_lr0.0001,42,5,43,64,42.5,43,44,21,22,21
C4_lr0.0001,42,5,56,64,32.0,64,64,0,0,64
C4_lr0.0001,42,5,57,64,43.0,22,43,22,21,21
C4_lr0.0001,42,5,58,64,42.5,43,24,21,22,21
C4_lr0.0001,42,5,61,64,32.0,1,64,0,64,0
C4_lr0.0001,42,5,80,64,43.0,43,23,22,21,21
C4_lr0.0001,42,5,100,64,42.5,43,44,21,22,21
C4_lr0.0001,42,5,103,64,42.5,44,22,21,21,22
C4_lr0.0001,42,5,106,64,42.5,43,44,21,22,21
C4_lr0.0001,42,5,113,64,42.5,44,43,21,21,22
C4_lr0.0001,42,5,116,64,32.0,64,14,0,0,64
C4_lr0.0001,42,5,118,64,32.0,64,64,0,64,0
C4_lr0.0001,42,5,133,64,42.5,43,44,21,22,21
C4_lr0.0001,42,5,134,64,42.5,24,44,21,22,21
C4_lr0.0001,42,5,135,64,42.5,31,44,21,22,21
C4_lr0.0001,42,5,149,64,42.5,36,18,21,21,22
C4_lr0.0001,42,5,156,64,42.5,40,44,21,22,21
C4_lr0.0001,42,5,162,64,42.5,44,43,21,21,22
C4_lr0.0001,42,5,181,64,32.0,64,18,0,64,0
C4_lr0.0001,42,5,205,64,32.0,12,64,0,64,0
C4_lr0.0001,42,5,224,64,32.0,22,51,0,64,0
C4_lr0.0001,42,5,228,64,42.5,25,25,21,22,21
C4_lr0.0001,42,5,256,64,42.5,43,33,21,22,21
C4_lr0.0001,42,5,258,64,42.5,44,22,21,21,22
C4_lr0.0001,42,5,261,64,32.0,64,50,0,64,0
C4_lr0.0001,42,5,262,64,43.0,43,23,22,21,21
C4_lr0.0001,42,5,280,64,32.0,64,10,0,0,64
C4_lr0.0001,42,5,283,64,42.5,23,30,21,21,22
C4_lr0.0001,42,5,287,64,42.5,44,43,21,21,22
C4_lr0.0001,42,5,293,64,42.5,35,43,21,21,22
C4_lr0.0001,42,5,309,64,32.0,26,46,0,0,64
C4_lr0.0001,42,5,312,64,32.0,10,64,0,64,0
C4_lr0.0001,42,5,314,64,42.5,32,26,21,22,21
C4_lr0.0001,42,5,318,64,43.0,22,37,22,21,21
C4_lr0.0001,42,5,336,64,42.5,22,39,21,22,21
C4_lr0.0001,42,5,338,64,42.5,22,44,21,22,21
C4_lr0.0001,42,5,345,64,32.0,64,64,0,0,64
C4_lr0.0001,42,5,361,64,64.0,25,64,64,0,0
C4_lr0.0001,42,5,363,64,32.0,1,64,0,64,0
C4_lr0.0001,42,5,391,64,32.0,8,64,0,64,0
C4_lr0.0001,42,5,393,64,32.0,64,21,0,0,64
C4_lr0.0001,42,5,395,64,32.0,16,58,0,0,64
C4_lr0.0001,42,5,399,64,32.0,64,17,0,0,64
C4_lr0.0001,42,5,401,64,43.0,39,22,22,21,21
C4_lr0.0001,42,5,411,64,42.5,43,44,21,22,21
C4_lr0.0001,42,5,413,64,42.5,22,44,21,22,21
C4_lr0.0001,42,5,414,64,42.5,44,43,21,21,22
C4_lr0.0001,42,5,430,64,43.0,43,43,22,21,21
C4_lr0.0001,42,5,449,64,42.5,23,8,21,22,21
C4_lr0.0001,42,5,462,64,32.0,1,1,0,0,64
C4_lr0.0001,42,5,463,64,42.5,43,44,21,22,21
C4_lr0.0001,42,5,474,64,32.0,64,64,0,0,64
C4_lr0.0001,42,5,485,64,32.0,64,64,0,0,64
C4_lr0.0001,42,5,487,64,42.5,23,44,21,22,21
C4_lr0.0001,43,5,8,64,42.5,43,33,21,22,21
C4_lr0.0001,43,5,12,64,42.5,44,43,21,21,22
C4_lr0.0001,43,5,15,64,42.5,23,37,21,22,21
C4_lr0.0001,43,5,18,64,42.5,44,43,21,21,22
C4_lr0.0001,43,5,21,64,32.0,1,64,0,64,0
C4_lr0.0001,43,5,23,64,32.0,64,38,0,0,64
C4_lr0.0001,43,5,24,64,42.5,44,43,21,21,22
C4_lr0.0001,43,5,25,64,42.5,26,15,21,21,22
C4_lr0.0001,43,5,29,64,64.0,64,64,64,0,0
C4_lr0.0001,43,5,32,64,43.0,24,43,22,21,21
C4_lr0.0001,43,5,33,64,42.5,44,43,21,21,22
C4_lr0.0001,43,5,34,64,42.5,43,27,21,22,21
C4_lr0.0001,43,5,43,64,42.5,43,44,21,22,21
C4_lr0.0001,43,5,56,64,32.0,64,64,0,0,64
C4_lr0.0001,43,5,57,64,42.5,23,43,21,21,22
C4_lr0.0001,43,5,58,64,43.0,43,23,22,21,21
C4_lr0.0001,43,5,61,64,32.0,1,64,0,64,0
C4_lr0.0001,43,5,80,64,42.5,43,24,21,22,21
C4_lr0.0001,43,5,100,64,43.0,43,43,22,21,21
C4_lr0.0001,43,5,103,64,42.5,44,22,21,21,22
C4_lr0.0001,43,5,106,64,42.5,44,43,21,21,22
C4_lr0.0001,43,5,113,64,43.0,43,43,22,21,21
C4_lr0.0001,43,5,116,64,32.0,64,14,0,0,64
C4_lr0.0001,43,5,118,64,32.0,64,64,0,64,0
C4_lr0.0001,43,5,133,64,42.5,43,44,21,22,21
C4_lr0.0001,43,5,134,64,43.0,24,43,22,21,21
C4_lr0.0001,43,5,135,64,42.5,32,43,21,21,22
C4_lr0.0001,43,5,149,64,43.0,36,18,22,21,21
C4_lr0.0001,43,5,156,64,43.0,40,43,22,21,21
C4_lr0.0001,43,5,162,64,42.5,44,43,21,21,22
C4_lr0.0001,43,5,181,64,32.0,64,18,0,64,0
C4_lr0.0001,43,5,205,64,32.0,12,64,0,64,0
C4_lr0.0001,43,5,224,64,32.0,22,51,0,64,0
C4_lr0.0001,43,5,228,64,42.5,25,25,21,22,21
C4_lr0.0001,43,5,256,64,42.5,44,32,21,21,22
C4_lr0.0001,43,5,258,64,42.5,43,23,21,22,21
C4_lr0.0001,43,5,261,64,32.0,64,50,0,64,0
C4_lr0.0001,43,5,262,64,42.5,43,24,21,22,21
C4_lr0.0001,43,5,280,64,32.0,64,10,0,0,64
C4_lr0.0001,43,5,283,64,43.0,22,30,22,21,21
C4_lr0.0001,43,5,287,64,42.5,44,43,21,21,22
C4_lr0.0001,43,5,293,64,43.0,34,43,22,21,21
C4_lr0.0001,43,5,309,64,32.0,26,46,0,0,64
C4_lr0.0001,43,5,312,64,32.0,10,64,0,64,0
C4_lr0.0001,43,5,314,64,42.5,32,26,21,22,21
C4_lr0.0001,43,5,318,64,42.5,23,37,21,21,22
C4_lr0.0001,43,5,336,64,42.5,22,39,21,22,21
C4_lr0.0001,43,5,338,64,42.5,22,44,21,22,21
C4_lr0.0001,43,5,345,64,32.0,64,64,0,0,64
C4_lr0.0001,43,5,361,64,64.0,25,64,64,0,0
C4_lr0.0001,43,5,363,64,32.0,1,64,0,64,0
C4_lr0.0001,43,5,391,64,32.0,8,64,0,64,0
C4_lr0.0001,43,5,393,64,32.0,64,21,0,0,64
C4_lr0.0001,43,5,395,64,32.0,16,58,0,0,64
C4_lr0.0001,43,5,399,64,32.0,64,17,0,0,64
C4_lr0.0001,43,5,401,64,42.5,39,23,21,22,21
C4_lr0.0001,43,5,411,64,43.0,43,43,22,21,21
C4_lr0.0001,43,5,413,64,42.5,23,43,21,21,22
C4_lr0.0001,43,5,414,64,42.5,44,43,21,21,22
C4_lr0.0001,43,5,430,64,42.5,44,43,21,21,22
C4_lr0.0001,43,5,449,64,43.0,23,8,22,21,21
C4_lr0.0001,43,5,462,64,32.0,1,1,0,0,64
C4_lr0.0001,43,5,463,64,43.0,43,43,22,21,21
C4_lr0.0001,43,5,474,64,32.0,64,64,0,0,64
C4_lr0.0001,43,5,485,64,32.0,64,64,0,0,64
C4_lr0.0001,43,5,487,64,43.0,23,43,22,21,21
C4_lr0.0001,44,5,8,64,43.0,43,32,22,21,21
C4_lr0.0001,44,5,12,64,43.0,43,43,22,21,21
C4_lr0.0001,44,5,15,64,42.5,24,36,21,21,22
C4_lr0.0001,44,5,18,64,43.0,43,43,22,21,21
C4_lr0.0001,44,5,21,64,32.0,1,64,0,64,0
C4_lr0.0001,44,5,23,64,32.0,64,38,0,0,64
C4_lr0.0001,44,5,24,64,42.5,43,44,21,22,21
C4_lr0.0001,44,5,25,64,42.5,26,15,21,21,22
C4_lr0.0001,44,5,29,64,64.0,64,64,64,0,0
C4_lr0.0001,44,5,32,64,42.5,24,44,21,22,21
C4_lr0.0001,44,5,33,64,42.5,43,44,21,22,21
C4_lr0.0001,44,5,34,64,42.5,44,26,21,21,22
C4_lr0.0001,44,5,43,64,42.5,44,43,21,21,22
C4_lr0.0001,44,5,56,64,32.0,64,64,0,0,64
C4_lr0.0001,44,5,57,64,43.0,22,43,22,21,21
C4_lr0.0001,44,5,58,64,42.5,44,23,21,21,22
C4_lr0.0001,44,5,61,64,32.0,1,64,0,64,0
C4_lr0.0001,44,5,80,64,42.5,43,24,21,22,21
C4_lr0.0001,44,5,100,64,42.5,44,43,21,21,22
C4_lr0.0001,44,5,103,64,42.5,43,23,21,22,21
C4_lr0.0001,44,5,106,64,42.5,43,44,21,22,21
C4_lr0.0001,44,5,113,64,42.5,44,43,21,21,22
C4_lr0.0001,44,5,116,64,32.0,64,14,0,0,64
C4_lr0.0001,44,5,118,64,32.0,64,64,0,64,0
C4_lr0.0001,44,5,133,64,42.5,44,43,21,21,22
C4_lr0.0001,44,5,134,64,42.5,25,43,21,21,22
C4_lr0.0001,44,5,135,64,42.5,32,43,21,21,22
C4_lr0.0001,44,5,149,64,42.5,36,18,21,21,22
C4_lr0.0001,44,5,156,64,43.0,40,43,22,21,21
C4_lr0.0001,44,5,162,64,42.5,43,44,21,22,21
C4_lr0.0001,44,5,181,64,32.0,64,18,0,64,0
C4_lr0.0001,44,5,205,64,32.0,12,64,0,64,0
C4_lr0.0001,44,5,224,64,32.0,22,51,0,64,0
C4_lr0.0001,44,5,228,64,43.0,25,25,22,21,21
C4_lr0.0001,44,5,256,64,42.5,43,33,21,22,21
C4_lr0.0001,44,5,258,64,43.0,43,22,22,21,21
C4_lr0.0001,44,5,261,64,32.0,64,50,0,64,0
C4_lr0.0001,44,5,262,64,42.5,44,23,21,21,22
C4_lr0.0001,44,5,280,64,32.0,64,10,0,0,64
C4_lr0.0001,44,5,283,64,42.5,22,31,21,22,21
C4_lr0.0001,44,5,287,64,42.5,43,44,21,22,21
C4_lr0.0001,44,5,293,64,42.5,35,43,21,21,22
C4_lr0.0001,44,5,309,64,32.0,26,46,0,0,64
C4_lr0.0001,44,5,312,64,32.0,10,64,0,64,0
C4_lr0.0001,44,5,314,64,42.5,32,26,21,22,21
C4_lr0.0001,44,5,318,64,42.5,23,37,21,21,22
C4_lr0.0001,44,5,336,64,42.5,22,39,21,22,21
C4_lr0.0001,44,5,338,64,42.5,22,44,21,22,21
C4_lr0.0001,44,5,345,64,32.0,64,64,0,0,64
C4_lr0.0001,44,5,361,64,64.0,25,64,64,0,0
C4_lr0.0001,44,5,363,64,32.0,1,64,0,64,0
C4_lr0.0001,44,5,391,64,32.0,8,64,0,64,0
C4_lr0.0001,44,5,393,64,32.0,64,21,0,0,64
C4_lr0.0001,44,5,395,64,32.0,16,58,0,0,64
C4_lr0.0001,44,5,399,64,32.0,64,17,0,0,64
C4_lr0.0001,44,5,401,64,42.5,39,23,21,22,21
C4_lr0.0001,44,5,411,64,42.5,43,44,21,22,21
C4_lr0.0001,44,5,413,64,42.5,23,43,21,21,22
C4_lr0.0001,44,5,414,64,43.0,43,43,22,21,21
C4_lr0.0001,44,5,430,64,42.5,44,43,21,21,22
C4_lr0.0001,44,5,449,64,42.5,23,8,21,21,22
C4_lr0.0001,44,5,462,64,32.0,1,1,0,0,64
C4_lr0.0001,44,5,463,64,42.5,44,43,21,21,22
C4_lr0.0001,44,5,474,64,32.0,64,64,0,0,64
C4_lr0.0001,44,5,485,64,32.0,64,64,0,0,64
C4_lr0.0001,44,5,487,64,43.0,23,43,22,21,21
C4_lr3e-05,42,1,8,64,42.5,43,33,21,22,21
C4_lr3e-05,42,1,12,64,42.5,43,43,21,21,22
C4_lr3e-05,42,1,15,64,43.0,23,36,22,21,21
C4_lr3e-05,42,1,18,64,43.0,43,43,22,21,21
C4_lr3e-05,42,1,21,64,32.0,1,64,0,64,0
C4_lr3e-05,42,1,23,64,32.0,64,38,0,0,64
C4_lr3e-05,42,1,24,64,42.5,43,43,21,22,21
C4_lr3e-05,42,1,25,64,42.5,25,15,21,21,22
C4_lr3e-05,42,1,29,64,64.0,64,64,64,0,0
C4_lr3e-05,42,1,32,64,42.5,25,43,21,21,22
C4_lr3e-05,42,1,33,64,42.5,43,43,21,22,21
C4_lr3e-05,42,1,34,64,42.5,43,26,21,21,22
C4_lr3e-05,42,1,43,64,42.5,43,43,21,21,22
C4_lr3e-05,42,1,56,64,32.0,64,64,0,0,64
C4_lr3e-05,42,1,57,64,42.5,23,43,21,21,22
C4_lr3e-05,42,1,58,64,43.0,43,23,22,21,21
C4_lr3e-05,42,1,61,64,32.0,1,64,0,64,0
C4_lr3e-05,42,1,80,64,42.5,43,23,21,21,22
C4_lr3e-05,42,1,100,64,42.5,43,43,21,21,22
C4_lr3e-05,42,1,103,64,43.0,43,22,22,21,21
C4_lr3e-05,42,1,106,64,42.5,43,43,21,21,22
C4_lr3e-05,42,1,113,64,43.0,43,43,22,21,21
C4_lr3e-05,42,1,116,64,32.0,64,14,0,0,64
C4_lr3e-05,42,1,118,64,32.0,64,64,0,64,0
C4_lr3e-05,42,1,133,64,42.5,43,43,21,21,22
C4_lr3e-05,42,1,134,64,42.5,25,43,21,21,22
C4_lr3e-05,42,1,135,64,42.5,32,43,21,21,22
C4_lr3e-05,42,1,149,64,43.0,36,18,22,21,21
C4_lr3e-05,42,1,156,64,43.0,40,43,22,21,21
C4_lr3e-05,42,1,162,64,43.0,43,43,22,21,21
C4_lr3e-05,42,1,181,64,32.0,64,18,0,64,0
C4_lr3e-05,42,1,205,64,32.0,12,64,0,64,0
C4_lr3e-05,42,1,224,64,32.0,22,51,0,64,0
C4_lr3e-05,42,1,228,64,42.5,24,25,21,21,22
C4_lr3e-05,42,1,256,64,43.0,43,32,22,21,21
C4_lr3e-05,42,1,258,64,43.0,43,22,22,21,21
C4_lr3e-05,42,1,261,64,32.0,64,50,0,64,0
C4_lr3e-05,42,1,262,64,42.5,43,24,21,22,21
C4_lr3e-05,42,1,280,64,32.0,64,10,0,0,64
C4_lr3e-05,42,1,283,64,42.5,22,31,21,22,21
C4_lr3e-05,42,1,287,64,43.0,43,43,22,21,21
C4_lr3e-05,42,1,293,64,42.5,34,43,21,22,21
C4_lr3e-05,42,1,309,64,32.0,26,46,0,0,64
C4_lr3e-05,42,1,312,64,32.0,10,64,0,64,0
C4_lr3e-05,42,1,314,64,42.5,33,25,21,21,22
C4_lr3e-05,42,1,318,64,42.5,23,37,21,21,22
C4_lr3e-05,42,1,336,64,42.5,23,38,21,21,22
C4_lr3e-05,42,1,338,64,42.5,23,43,21,21,22
C4_lr3e-05,42,1,345,64,32.0,64,64,0,0,64
C4_lr3e-05,42,1,361,64,64.0,25,64,64,0,0
C4_lr3e-05,42,1,363,64,32.0,1,64,0,64,0
C4_lr3e-05,42,1,391,64,32.0,8,64,0,64,0
C4_lr3e-05,42,1,393,64,32.0,64,21,0,0,64
C4_lr3e-05,42,1,395,64,32.0,16,58,0,0,64
C4_lr3e-05,42,1,399,64,32.0,64,17,0,0,64
C4_lr3e-05,42,1,401,64,42.5,40,22,21,21,22
C4_lr3e-05,42,1,411,64,43.0,43,43,22,21,21
C4_lr3e-05,42,1,413,64,43.0,22,43,22,21,21
C4_lr3e-05,42,1,414,64,42.5,43,43,21,22,21
C4_lr3e-05,42,1,430,64,42.5,43,43,21,21,22
C4_lr3e-05,42,1,449,64,42.5,22,8,21,21,22
C4_lr3e-05,42,1,462,64,32.0,1,1,0,0,64
C4_lr3e-05,42,1,463,64,42.5,43,43,21,21,22
C4_lr3e-05,42,1,474,64,32.0,64,64,0,0,64
C4_lr3e-05,42,1,485,64,32.0,64,64,0,0,64
C4_lr3e-05,42,1,487,64,43.0,23,43,22,21,21
C4_lr3e-05,43,1,8,64,42.5,43,32,21,21,22
C4_lr3e-05,43,1,12,64,42.5,43,43,21,22,21
C4_lr3e-05,43,1,15,64,43.0,23,36,22,21,21
C4_lr3e-05,43,1,18,64,43.0,43,43,22,21,21
C4_lr3e-05,43,1,21,64,32.0,1,64,0,64,0
C4_lr3e-05,43,1,23,64,32.0,64,38,0,0,64
C4_lr3e-05,43,1,24,64,42.5,43,43,21,22,21
C4_lr3e-05,43,1,25,64,43.0,26,15,22,21,21
C4_lr3e-05,43,1,29,64,64.0,64,64,64,0,0
C4_lr3e-05,43,1,32,64,42.5,25,43,21,21,22
C4_lr3e-05,43,1,33,64,43.0,43,43,22,21,21
C4_lr3e-05,43,1,34,64,42.5,43,26,21,21,22
C4_lr3e-05,43,1,43,64,43.0,43,43,22,21,21
C4_lr3e-05,43,1,56,64,32.0,64,64,0,0,64
C4_lr3e-05,43,1,57,64,42.5,22,43,21,22,21
C4_lr3e-05,43,1,58,64,42.5,43,24,21,22,21
C4_lr3e-05,43,1,61,64,32.0,1,64,0,64,0
C4_lr3e-05,43,1,80,64,42.5,43,23,21,21,22
C4_lr3e-05,43,1,100,64,42.5,43,43,21,22,21
C4_lr3e-05,43,1,103,64,43.0,43,22,22,21,21
C4_lr3e-05,43,1,106,64,42.5,43,43,21,22,21
C4_lr3e-05,43,1,113,64,42.5,43,43,21,21,22
C4_lr3e-05,43,1,116,64,32.0,64,14,0,0,64
C4_lr3e-05,43,1,118,64,32.0,64,64,0,64,0
C4_lr3e-05,43,1,133,64,42.5,43,43,21,21,22
C4_lr3e-05,43,1,134,64,42.5,25,43,21,21,22
C4_lr3e-05,43,1,135,64,42.5,31,43,21,22,21
C4_lr3e-05,43,1,149,64,42.5,35,18,21,21,22
C4_lr3e-05,43,1,156,64,42.5,41,43,21,21,22
C4_lr3e-05,43,1,162,64,43.0,43,43,22,21,21
C4_lr3e-05,43,1,181,64,32.0,64,18,0,64,0
C4_lr3e-05,43,1,205,64,32.0,12,64,0,64,0
C4_lr3e-05,43,1,224,64,32.0,22,51,0,64,0
C4_lr3e-05,43,1,228,64,42.5,24,25,21,21,22
C4_lr3e-05,43,1,256,64,43.0,43,32,22,21,21
C4_lr3e-05,43,1,258,64,42.5,43,22,21,21,22
C4_lr3e-05,43,1,261,64,32.0,64,50,0,64,0
C4_lr3e-05,43,1,262,64,43.0,43,23,22,21,21
C4_lr3e-05,43,1,280,64,32.0,64,10,0,0,64
C4_lr3e-05,43,1,283,64,42.5,22,31,21,22,21
C4_lr3e-05,43,1,287,64,43.0,43,43,22,21,21
C4_lr3e-05,43,1,293,64,42.5,35,43,21,21,22
C4_lr3e-05,43,1,309,64,32.0,26,46,0,0,64
C4_lr3e-05,43,1,312,64,32.0,10,64,0,64,0
C4_lr3e-05,43,1,314,64,42.5,33,25,21,21,22
C4_lr3e-05,43,1,318,64,42.5,22,38,21,22,21
C4_lr3e-05,43,1,336,64,43.0,22,38,22,21,21
C4_lr3e-05,43,1,338,64,43.0,22,43,22,21,21
C4_lr3e-05,43,1,345,64,32.0,64,64,0,0,64
C4_lr3e-05,43,1,361,64,64.0,25,64,64,0,0
C4_lr3e-05,43,1,363,64,32.0,1,64,0,64,0
C4_lr3e-05,43,1,391,64,32.0,8,64,0,64,0
C4_lr3e-05,43,1,393,64,32.0,64,21,0,0,64
C4_lr3e-05,43,1,395,64,32.0,16,58,0,0,64
C4_lr3e-05,43,1,399,64,32.0,64,17,0,0,64
C4_lr3e-05,43,1,401,64,43.0,39,22,22,21,21
C4_lr3e-05,43,1,411,64,42.5,43,43,21,22,21
C4_lr3e-05,43,1,413,64,43.0,22,43,22,21,21
C4_lr3e-05,43,1,414,64,42.5,43,43,21,22,21
C4_lr3e-05,43,1,430,64,43.0,43,43,22,21,21
C4_lr3e-05,43,1,449,64,42.5,22,8,21,21,22
C4_lr3e-05,43,1,462,64,32.0,1,1,0,0,64
C4_lr3e-05,43,1,463,64,42.5,43,43,21,22,21
C4_lr3e-05,43,1,474,64,32.0,64,64,0,0,64
C4_lr3e-05,43,1,485,64,32.0,64,64,0,0,64
C4_lr3e-05,43,1,487,64,42.5,23,43,21,22,21
C4_lr3e-05,44,1,8,64,42.5,43,32,21,21,22
C4_lr3e-05,44,1,12,64,42.5,43,43,21,22,21
C4_lr3e-05,44,1,15,64,43.0,23,36,22,21,21
C4_lr3e-05,44,1,18,64,42.5,43,43,21,22,21
C4_lr3e-05,44,1,21,64,32.0,1,64,0,64,0
C4_lr3e-05,44,1,23,64,32.0,64,38,0,0,64
C4_lr3e-05,44,1,24,64,43.0,43,43,22,21,21
C4_lr3e-05,44,1,25,64,43.0,26,15,22,21,21
C4_lr3e-05,44,1,29,64,64.0,64,64,64,0,0
C4_lr3e-05,44,1,32,64,43.0,24,43,22,21,21
