dataset,model,product_id,tokens_C0,tokens_C1,tokens_C2s1,tokens_C2s2,tokens_C2s3,tokens_C2s4,tokens_C2s5,max_tokens_seven,tokenizer_cap,fully_fits,special_token_overhead
esci,gte_modernbert,B01IUT0XSQ,148,148,148,148,148,148,148,148,8192,True,2
esci,gte_modernbert,B01IWLGCG4,6,6,6,6,6,6,6,6,8192,True,2
esci,gte_modernbert,B01IWM1I0S,441,441,441,441,441,441,441,441,8192,True,2
esci,gte_modernbert,B01IWM1J2A,442,442,442,442,442,442,442,442,8192,True,2
esci,gte_modernbert,B01IXCT5MA,27,27,27,27,27,27,27,27,8192,True,2
esci,gte_modernbert,B01IZAOGV0,423,423,423,423,423,423,423,423,8192,True,2
esci,gte_modernbert,B01J0BQ9XG,100,100,100,100,100,100,100,100,8192,True,2
esci,gte_modernbert,B01J1M55UM,371,371,371,371,371,371,371,371,8192,True,2
esci,gte_modernbert,B01J1U5TTQ,102,102,102,102,102,102,102,102,8192,True,2
esci,gte_modernbert,B01J28O9C0,71,71,71,71,71,71,71,71,8192,True,2
esci,gte_modernbert,B01J374KT2,184,184,184,184,184,184,184,184,8192,True,2
esci,gte_modernbert,B01J3CRP8K,620,620,620,620,620,620,620,620,8192,True,2
esci,gte_modernbert,B01J3O4RYS,369,369,369,369,369,369,369,369,8192,True,2
esci,gte_modernbert,B01J3XT69U,305,305,305,305,305,305,305,305,8192,True,2
esci,gte_modernbert,B01J4OS716,77,77,77,77,77,77,77,77,8192,True,2
esci,gte_modernbert,B01J4Q8KES,318,318,318,318,318,318,318,318,8192,True,2
esci,gte_modernbert,B01J5ONC6U,73,73,73,73,73,73,73,73,8192,True,2
esci,gte_modernbert,B01J5P9CH2,69,69,69,69,69,69,69,69,8192,True,2
esci,gte_modernbert,B01J6YXJKS,384,384,384,384,384,384,384,384,8192,True,2
esci,gte_modernbert,B01J786XCY,51,51,51,51,51,51,51,51,8192,True,2
esci,gte_modernbert,B01J7YLPGM,5,5,5,5,5,5,5,5,8192,True,2
esci,gte_modernbert,B01J8FVGX2,7,7,7,7,7,7,7,7,8192,True,2
esci,gte_modernbert,B01J8RBRSY,392,392,392,392,392,392,392,392,8192,True,2
esci,gte_modernbert,B01JA1ZH3E,72,72,72,72,72,72,72,72,8192,True,2
esci,gte_modernbert,B01JA3IIME,128,128,128,128,128,128,128,128,8192,True,2
esci,gte_modernbert,B01JA5TOHU,66,66,66,66,66,66,66,66,8192,True,2
esci,gte_modernbert,B01JCPWE0W,175,175,175,175,175,175,175,175,8192,True,2
esci,gte_modernbert,B01JEBLEIC,572,572,572,572,572,572,572,572,8192,True,2
esci,gte_modernbert,B01JFLNZTM,9,9,9,9,9,9,9,9,8192,True,2
esci,gte_modernbert,B01JHD9CZY,512,512,512,512,512,512,512,512,8192,True,2
esci,gte_modernbert,B01JI3361O,76,76,76,76,76,76,76,76,8192,True,2
esci,gte_modernbert,B01JIRW2NI,254,254,254,254,254,254,254,254,8192,True,2
esci,gte_modernbert,B01JIWRUSK,142,142,142,142,142,142,142,142,8192,True,2
esci,gte_modernbert,B01JKTD3OQ,44,44,44,44,44,44,44,44,8192,True,2
esci,gte_modernbert,B01JLQBNLS,476,476,476,476,476,476,476,476,8192,True,2
esci,gte_modernbert,B01JLSPW4U,207,207,207,207,207,207,207,207,8192,True,2
esci,gte_modernbert,B01JQ2KUSE,117,117,117,117,117,117,117,117,8192,True,2
esci,gte_modernbert,B01JQ7ED4Q,147,147,147,147,147,147,147,147,8192,True,2
esci,gte_modernbert,B01JTKD6J8,189,189,189,189,189,189,189,189,8192,True,2
esci,gte_modernbert,B01JYUSLPM,210,210,210,210,210,210,210,210,8192,True,2
esci,gte_modernbert,B01JZ4KJC0,257,257,257,257,257,257,257,257,8192,True,2
esci,gte_modernbert,B01JZ4KKLA,269,269,269,269,269,269,269,269,8192,True,2
esci,gte_modernbert,B01JZ4L032,259,259,259,259,259,259,259,259,8192,True,2
esci,gte_modernbert,B01JZFC9QS,331,331,331,331,331,331,331,331,8192,True,2
esci,gte_modernbert,B01JZQV79C,745,745,745,745,745,745,745,745,8192,True,2
esci,gte_modernbert,B01K13I2I2,69,69,69,69,69,69,69,69,8192,True,2
esci,gte_modernbert,B01K15UQ4I,172,172,172,172,172,172,172,172,8192,True,2
esci,gte_modernbert,B01K3IAYAO,250,250,250,250,250,250,250,250,8192,True,2
esci,gte_modernbert,B01K3VKD98,553,553,553,553,553,553,553,553,8192,True,2
esci,gte_modernbert,B01K6JFHRA,700,700,700,700,700,700,700,700,8192,True,2
esci,gte_modernbert,B01K73IK9M,147,147,147,147,147,147,147,147,8192,True,2
esci,gte_modernbert,B01K8JEEGS,117,117,117,117,117,117,117,117,8192,True,2
esci,gte_modernbert,B01K8RMDO0,81,81,81,81,81,81,81,81,8192,True,2
esci,gte_modernbert,B01KAGX6XQ,101,101,101,101,101,101,101,101,8192,True,2
esci,gte_modernbert,B01KB0P6FC,172,172,172,172,172,172,172,172,8192,True,2
esci,gte_modernbert,B01KBB2LI6,9,9,9,9,9,9,9,9,8192,True,2
esci,gte_modernbert,B01KFJGT50,397,397,397,397,397,397,397,397,8192,True,2
esci,gte_modernbert,B01KGE5S4W,127,127,127,127,127,127,127,127,8192,True,2
esci,gte_modernbert,B01KGEFIQK,170,170,170,170,170,170,170,170,8192,True,2
esci,gte_modernbert,B01KH72P1M,337,337,337,337,337,337,337,337,8192,True,2
esci,gte_modernbert,B01KICBMKQ,350,350,350,350,350,350,350,350,8192,True,2
esci,gte_modernbert,B01KIJ7JGA,267,267,267,267,267,267,267,267,8192,True,2
esci,gte_modernbert,B01KIN292K,222,222,222,222,222,222,222,222,8192,True,2
esci,gte_modernbert,B01KJMK4W2,507,507,507,507,507,507,507,507,8192,True,2
esci,gte_modernbert,B01KKETQPU,293,293,293,293,293,293,293,293,8192,True,2
esci,gte_modernbert,B01KKHS0QI,54,54,54,54,54,54,54,54,8192,True,2
esci,gte_modernbert,B01KLT2Z4I,357,357,357,357,357,357,357,357,8192,True,2
esci,gte_modernbert,B01KNWRJY4,96,96,96,96,96,96,96,96,8192,True,2
esci,gte_modernbert,B01KOQ9AAK,307,307,307,307,307,307,307,307,8192,True,2
esci,gte_modernbert,B01KQ16MP4,147,147,147,147,147,147,147,147,8192,True,2
esci,gte_modernbert,B01KSDEL76,147,147,147,147,147,147,147,147,8192,True,2
esci,gte_modernbert,B01KT1WA8O,127,127,127,127,127,127,127,127,8192,True,2
esci,gte_modernbert,B01KT1WAHA,130,130,130,130,130,130,130,130,8192,True,2
esci,gte_modernbert,B01KT1WD5O,130,130,130,130,130,130,130,130,8192,True,2
esci,gte_modernbert,B01KUXE5F2,211,211,211,211,211,211,211,211,8192,True,2
esci,gte_modernbert,B01KUXMI7Y,70,70,70,70,70,70,70,70,8192,True,2
esci,gte_modernbert,B01KVYXM5Y,571,571,571,571,571,571,571,571,8192,True,2
esci,gte_modernbert,B01KW4M9ES,57,57,57,57,57,57,57,57,8192,True,2
esci,gte_modernbert,B01KW8WGZQ,270,270,270,270,270,270,270,270,8192,True,2
esci,gte_modernbert,B01KWATUV2,434,434,434,434,434,434,434,434,8192,True,2
esci,gte_modernbert,B01KYJZI0S,669,669,669,669,669,669,669,669,8192,True,2
esci,gte_modernbert,B01L017K14,62,62,62,62,62,62,62,62,8192,True,2
esci,gte_modernbert,B01L0W7BZI,575,575,575,575,575,575,575,575,8192,True,2
esci,gte_modernbert,B01L1A0YNU,65,65,65,65,65,65,65,65,8192,True,2
esci,gte_modernbert,B01L1CEZ6K,395,395,395,395,395,395,395,395,8192,True,2
esci,gte_modernbert,B01L32CE20,706,706,706,706,706,706,706,706,8192,True,2
esci,gte_modernbert,B01L6Z1WYA,1607,1607,1607,1607,1607,1607,1607,1607,8192,True,2
esci,gte_modernbert,B01L704TP8,258,258,258,258,258,258,258,258,8192,True,2
esci,gte_modernbert,B01L7B4FHE,250,250,250,250,250,250,250,250,8192,True,2
esci,gte_modernbert,B01L7C453W,100,100,100,100,100,100,100,100,8192,True,2
esci,gte_modernbert,B01L7PSJFO,114,114,114,114,114,114,114,114,8192,True,2
esci,gte_modernbert,B01L8F1J4Q,299,299,299,299,299,299,299,299,8192,True,2
esci,gte_modernbert,B01L8KP3J8,243,243,243,243,243,243,243,243,8192,True,2
esci,gte_modernbert,B01L8NQGR8,496,496,496,496,496,496,496,496,8192,True,2
esci,gte_modernbert,B01L9DKZ1A,156,156,156,156,156,156,156,156,8192,True,2
esci,gte_modernbert,B01L9PJZ96,56,56,56,56,56,56,56,56,8192,True,2
esci,gte_modernbert,B01LA7BWZS,83,83,83,83,83,83,83,83,8192,True,2
esci,gte_modernbert,B01LAHCOQ4,700,700,700,700,700,700,700,700,8192,True,2
esci,gte_modernbert,B01LB2TJBG,269,269,269,269,269,269,269,269,8192,True,2
esci,gte_modernbert,B01LB71UEK,146,146,146,146,146,146,146,146,8192,True,2
esci,gte_modernbert,B01LBKUXMM,587,587,587,587,587,587,587,587,8192,True,2
esci,gte_modernbert,B01LBSZQ3U,318,318,318,318,318,318,318,318,8192,True,2
esci,gte_modernbert,B01LD3S7AW,168,168,168,168,168,168,168,168,8192,True,2
esci,gte_modernbert,B01LDMXXK2,509,509,509,509,509,509,509,509,8192,True,2
esci,gte_modernbert,B01LDRQ96C,37,37,37,37,37,37,37,37,8192,True,2
esci,gte_modernbert,B01LDUGHVQ,48,48,48,48,48,48,48,48,8192,True,2
esci,gte_modernbert,B01LENM5TK,229,229,229,229,229,229,229,229,8192,True,2
esci,gte_modernbert,B01LI4IDLO,257,257,257,257,257,257,257,257,8192,True,2
esci,gte_modernbert,B01LKZ0Q20,111,111,111,111,111,111,111,111,8192,True,2
esci,gte_modernbert,B01LKZ0RGA,85,85,85,85,85,85,85,85,8192,True,2
esci,gte_modernbert,B01LMWA7PM,60,60,60,60,60,60,60,60,8192,True,2
esci,gte_modernbert,B01LN40O8O,38,38,38,38,38,38,38,38,8192,True,2
esci,gte_modernbert,B01LN54INA,689,689,689,689,689,689,689,689,8192,True,2
esci,gte_modernbert,B01LPMN8CS,328,328,328,328,328,328,328,328,8192,True,2
esci,gte_modernbert,B01LQBIWQ0,202,202,202,202,202,202,202,202,8192,True,2
esci,gte_modernbert,B01LSJRC02,236,236,236,236,236,236,236,236,8192,True,2
esci,gte_modernbert,B01LSMX2I0,191,191,191,191,191,191,191,191,8192,True,2
esci,gte_modernbert,B01LSY11EU,132,132,132,132,132,132,132,132,8192,True,2
esci,gte_modernbert,B01LT7HT92,148,148,148,148,148,148,148,148,8192,True,2
esci,gte_modernbert,B01LT7LU92,63,63,63,63,63,63,63,63,8192,True,2
esci,gte_modernbert,B01LT7YRNS,34,34,34,34,34,34,34,34,8192,True,2
esci,gte_modernbert,B01LTIAU6A,137,137,137,137,137,137,137,137,8192,True,2
esci,gte_modernbert,B01LTIAUAQ,109,109,109,109,109,109,109,109,8192,True,2
esci,gte_modernbert,B01LVTI3TO,212,212,212,212,212,212,212,212,8192,True,2
esci,gte_modernbert,B01LW6DGQ4,247,247,247,247,247,247,247,247,8192,True,2
esci,gte_modernbert,B01LWDCSIZ,720,720,720,720,720,720,720,720,8192,True,2
esci,gte_modernbert,B01LWMG41R,283,283,283,283,283,283,283,283,8192,True,2
esci,gte_modernbert,B01LWPA94E,181,181,181,181,181,181,181,181,8192,True,2
esci,gte_modernbert,B01LWQ0HXW,297,297,297,297,297,297,297,297,8192,True,2
esci,gte_modernbert,B01LX11N81,72,72,72,72,72,72,72,72,8192,True,2
esci,gte_modernbert,B01LX3JVQL,151,151,151,151,151,151,151,151,8192,True,2
esci,gte_modernbert,B01LX3U0H6,172,172,172,172,172,172,172,172,8192,True,2
esci,gte_modernbert,B01LXF8I62,79,79,79,79,79,79,79,79,8192,True,2
esci,gte_modernbert,B01LXG3ODW,8,8,8,8,8,8,8,8,8192,True,2
esci,gte_modernbert,B01LXHZ3X1,126,126,126,126,126,126,126,126,8192,True,2
esci,gte_modernbert,B01LXM1HEK,233,233,233,233,233,233,233,233,8192,True,2
esci,gte_modernbert,B01LXMFQKU,37,37,37,37,37,37,37,37,8192,True,2
esci,gte_modernbert,B01LXR5Z45,269,269,269,269,269,269,269,269,8192,True,2
esci,gte_modernbert,B01LXS3XLN,27,27,27,27,27,27,27,27,8192,True,2
esci,gte_modernbert,B01LXSDWK4,76,76,76,76,76,76,76,76,8192,True,2
esci,gte_modernbert,B01LXVIQXX,17,17,17,17,17,17,17,17,8192,True,2
esci,gte_modernbert,B01LXVSNBZ,715,715,715,715,715,715,715,715,8192,True,2
esci,gte_modernbert,B01LXX038W,133,133,133,133,133,133,133,133,8192,True,2
esci,gte_modernbert,B01LY2YISP,114,114,114,114,114,114,114,114,8192,True,2
esci,gte_modernbert,B01LY5HNCR,276,276,276,276,276,276,276,276,8192,True,2
esci,gte_modernbert,B01LY6Z2M6,249,249,249,249,249,249,249,249,8192,True,2
esci,gte_modernbert,B01LY9YK3W,720,720,720,720,720,720,720,720,8192,True,2
esci,gte_modernbert,B01LYBODSE,397,397,397,397,397,397,397,397,8192,True,2
esci,gte_modernbert,B01LYBQXRH,135,135,135,135,135,135,135,135,8192,True,2
esci,gte_modernbert,B01LYC48IQ,457,457,457,457,457,457,457,457,8192,True,2
esci,gte_modernbert,B01LYCH5ER,37,37,37,37,37,37,37,37,8192,True,2
esci,gte_modernbert,B01LYCN6A7,74,74,74,74,74,74,74,74,8192,True,2
esci,gte_modernbert,B01LYFCS68,406,406,406,406,406,406,406,406,8192,True,2
esci,gte_modernbert,B01LYFJ7WP,813,813,813,813,813,813,813,813,8192,True,2
esci,gte_modernbert,B01LYHWMME,114,114,114,114,114,114,114,114,8192,True,2
esci,gte_modernbert,B01LYJPIFF,561,561,561,561,561,561,561,561,8192,True,2
esci,gte_modernbert,B01LYSCW6Z,332,332,332,332,332,332,332,332,8192,True,2
esci,gte_modernbert,B01LZ0OG7K,34,34,34,34,34,34,34,34,8192,True,2
esci,gte_modernbert,B01LZ7UN44,113,113,113,113,113,113,113,113,8192,True,2
esci,gte_modernbert,B01LZ8K6YH,432,432,432,432,432,432,432,432,8192,True,2
esci,gte_modernbert,B01LZ9MT1I,157,157,157,157,157,157,157,157,8192,True,2
esci,gte_modernbert,B01LZDCMPT,106,106,106,106,106,106,106,106,8192,True,2
esci,gte_modernbert,B01LZEMKJ5,91,91,91,91,91,91,91,91,8192,True,2
esci,gte_modernbert,B01LZG17UO,155,155,155,155,155,155,155,155,8192,True,2
esci,gte_modernbert,B01LZG4KPC,208,208,208,208,208,208,208,208,8192,True,2
esci,gte_modernbert,B01LZI7KQB,541,541,541,541,541,541,541,541,8192,True,2
esci,gte_modernbert,B01LZKMVEC,202,202,202,202,202,202,202,202,8192,True,2
esci,gte_modernbert,B01LZMJ3QO,281,281,281,281,281,281,281,281,8192,True,2
esci,gte_modernbert,B01LZN0KGB,667,667,667,667,667,667,667,667,8192,True,2
esci,gte_modernbert,B01LZV1M5V,540,540,540,540,540,540,540,540,8192,True,2
esci,gte_modernbert,B01LZVT9SS,441,441,441,441,441,441,441,441,8192,True,2
esci,gte_modernbert,B01LZWPZXG,176,176,176,176,176,176,176,176,8192,True,2
esci,gte_modernbert,B01LZZYNEJ,421,421,421,421,421,421,421,421,8192,True,2
esci,gte_modernbert,B01M02M87X,577,577,577,577,577,577,577,577,8192,True,2
esci,gte_modernbert,B01M07RTKT,472,472,472,472,472,472,472,472,8192,True,2
esci,gte_modernbert,B01M0A4B9M,131,131,131,131,131,131,131,131,8192,True,2
esci,gte_modernbert,B01M0B5YYF,730,730,730,730,730,730,730,730,8192,True,2
esci,gte_modernbert,B01M0ERS1V,106,106,106,106,106,106,106,106,8192,True,2
esci,gte_modernbert,B01M0FNU0H,67,67,67,67,67,67,67,67,8192,True,2
esci,gte_modernbert,B01M0H7YC2,326,326,326,326,326,326,326,326,8192,True,2
esci,gte_modernbert,B01M0HEA0R,85,85,85,85,85,85,85,85,8192,True,2
esci,gte_modernbert,B01M0OCRPL,206,206,206,206,206,206,206,206,8192,True,2
esci,gte_modernbert,B01M0VU3CM,358,358,358,358,358,358,358,358,8192,True,2
esci,gte_modernbert,B01M0XLTT5,141,141,141,141,141,141,141,141,8192,True,2
esci,gte_modernbert,B01M108XFQ,439,439,439,439,439,439,439,439,8192,True,2
esci,gte_modernbert,B01M116P3O,288,288,288,288,288,288,288,288,8192,True,2
esci,gte_modernbert,B01M11TRQM,133,133,133,133,133,133,133,133,8192,True,2
esci,gte_modernbert,B01M13A6JT,203,203,203,203,203,203,203,203,8192,True,2
esci,gte_modernbert,B01M18NW46,288,288,288,288,288,288,288,288,8192,True,2
esci,gte_modernbert,B01M1BYJAG,145,145,145,145,145,145,145,145,8192,True,2
esci,gte_modernbert,B01M1I17IV,204,204,204,204,204,204,204,204,8192,True,2
esci,gte_modernbert,B01M1JTKO2,128,128,128,128,128,128,128,128,8192,True,2
esci,gte_modernbert,B01M1KSWV6,52,52,52,52,52,52,52,52,8192,True,2
esci,gte_modernbert,B01M262LLV,535,535,535,535,535,535,535,535,8192,True,2
esci,gte_modernbert,B01M296DQ3,213,213,213,213,213,213,213,213,8192,True,2
esci,gte_modernbert,B01M29REHE,804,804,804,804,804,804,804,804,8192,True,2
esci,gte_modernbert,B01M2CO7S1,77,77,77,77,77,77,77,77,8192,True,2
esci,gte_modernbert,B01M2CO8RA,160,160,160,160,160,160,160,160,8192,True,2
esci,gte_modernbert,B01M2X3GB9,18,18,18,18,18,18,18,18,8192,True,2
esci,gte_modernbert,B01M31HUYJ,254,254,254,254,254,254,254,254,8192,True,2
esci,gte_modernbert,B01M35CW6H,155,155,155,155,155,155,155,155,8192,True,2
esci,gte_modernbert,B01M35JWT6,447,447,447,447,447,447,447,447,8192,True,2
esci,gte_modernbert,B01M364UGL,196,196,196,196,196,196,196,196,8192,True,2
esci,gte_modernbert,B01M3QL75X,75,75,75,75,75,75,75,75,8192,True,2
esci,gte_modernbert,B01M3TD15E,134,134,134,134,134,134,134,134,8192,True,2
esci,gte_modernbert,B01M4LIKLI,68,68,68,68,68,68,68,68,8192,True,2
esci,gte_modernbert,B01M4LQ8P6,198,198,198,198,198,198,198,198,8192,True,2
esci,gte_modernbert,B01M4MQZEI,32,32,32,32,32,32,32,32,8192,True,2
esci,gte_modernbert,B01M4S1Z83,162,162,162,162,162,162,162,162,8192,True,2
esci,gte_modernbert,B01M5BNY8P,364,364,364,364,364,364,364,364,8192,True,2
esci,gte_modernbert,B01M5JGOFT,128,128,128,128,128,128,128,128,8192,True,2
esci,gte_modernbert,B01M5K85OT,375,375,375,375,375,375,375,375,8192,True,2
esci,gte_modernbert,B01M60Y2NG,542,542,542,542,542,542,542,542,8192,True,2
esci,gte_modernbert,B01M655OXK,324,324,324,324,324,324,324,324,8192,True,2
esci,gte_modernbert,B01M65LJFT,265,265,265,265,265,265,265,265,8192,True,2
esci,gte_modernbert,B01M65VK6G,286,286,286,286,286,286,286,286,8192,True,2
esci,gte_modernbert,B01M68AVUB,226,226,226,226,226,226,226,226,8192,True,2
esci,gte_modernbert,B01M69C9CJ,341,341,341,341,341,341,341,341,8192,True,2
esci,gte_modernbert,B01M69K91R,111,111,111,111,111,111,111,111,8192,True,2
esci,gte_modernbert,B01M6C5TG0,120,120,120,120,120,120,120,120,8192,True,2
esci,gte_modernbert,B01M6D8VS1,66,66,66,66,66,66,66,66,8192,True,2
esci,gte_modernbert,B01M6V8CP4,151,151,151,151,151,151,151,151,8192,True,2
esci,gte_modernbert,B01M71S9DU,111,111,111,111,111,111,111,111,8192,True,2
esci,gte_modernbert,B01M74HCHT,320,320,320,320,320,320,320,320,8192,True,2
esci,gte_modernbert,B01M7MJH68,123,123,123,123,123,123,123,123,8192,True,2
esci,gte_modernbert,B01M7RNBZA,127,127,127,127,127,127,127,127,8192,True,2
esci,gte_modernbert,B01M7T3D99,58,58,58,58,58,58,58,58,8192,True,2
esci,gte_modernbert,B01M7ZQXSR,221,221,221,221,221,221,221,221,8192,True,2
esci,gte_modernbert,B01M8FUUSJ,281,281,281,281,281,281,281,281,8192,True,2
esci,gte_modernbert,B01M8I4G2L,285,285,285,285,285,285,285,285,8192,True,2
esci,gte_modernbert,B01M8LWYYB,96,96,96,96,96,96,96,96,8192,True,2
esci,gte_modernbert,B01M98FXI7,31,31,31,31,31,31,31,31,8192,True,2
esci,gte_modernbert,B01M9CA8JZ,736,736,736,736,736,736,736,736,8192,True,2
esci,gte_modernbert,B01M9CKNQP,273,273,273,273,273,273,273,273,8192,True,2
esci,gte_modernbert,B01M9F9FCL,335,335,335,335,335,335,335,335,8192,True,2
esci,gte_modernbert,B01MA3EYC5,451,451,451,451,451,451,451,451,8192,True,2
esci,gte_modernbert,B01MAWCY1H,170,170,170,170,170,170,170,170,8192,True,2
esci,gte_modernbert,B01MAWK5WO,220,220,220,220,220,220,220,220,8192,True,2
esci,gte_modernbert,B01MCW0GPH,118,118,118,118,118,118,118,118,8192,True,2
esci,gte_modernbert,B01MCZA8OH,46,46,46,46,46,46,46,46,8192,True,2
esci,gte_modernbert,B01MD1SYFZ,141,141,141,141,141,141,141,141,8192,True,2
esci,gte_modernbert,B01MD2P64R,200,200,200,200,200,200,200,200,8192,True,2
esci,gte_modernbert,B01MDMHNZ7,7,7,7,7,7,7,7,7,8192,True,2
esci,gte_modernbert,B01MDOYIHE,432,432,432,432,432,432,432,432,8192,True,2
esci,gte_modernbert,B01MDP4LQQ,82,82,82,82,82,82,82,82,8192,True,2
esci,gte_modernbert,B01MDPRDNG,225,225,225,225,225,225,225,225,8192,True,2
esci,gte_modernbert,B01MDR5H9F,82,82,82,82,82,82,82,82,8192,True,2
esci,gte_modernbert,B01MDRQIOA,700,700,700,700,700,700,700,700,8192,True,2
esci,gte_modernbert,B01MDUHM8A,89,89,89,89,89,89,89,89,8192,True,2
esci,gte_modernbert,B01MEGZ82S,138,138,138,138,138,138,138,138,8192,True,2
esci,gte_modernbert,B01MEHSTNY,54,54,54,54,54,54,54,54,8192,True,2
esci,gte_modernbert,B01MF4K2HY,26,26,26,26,26,26,26,26,8192,True,2
esci,gte_modernbert,B01MF5MHRZ,204,204,204,204,204,204,204,204,8192,True,2
esci,gte_modernbert,B01MFBT8ZM,27,27,27,27,27,27,27,27,8192,True,2
esci,gte_modernbert,B01MFDBATV,11,11,11,11,11,11,11,11,8192,True,2
esci,gte_modernbert,B01MFGFVVH,408,408,408,408,408,408,408,408,8192,True,2
esci,gte_modernbert,B01MFGN8S5,213,213,213,213,213,213,213,213,8192,True,2
esci,gte_modernbert,B01MFGP4ET,170,170,170,170,170,170,170,170,8192,True,2
esci,gte_modernbert,B01MFGYG6L,392,392,392,392,392,392,392,392,8192,True,2
esci,gte_modernbert,B01MG0EULX,80,80,80,80,80,80,80,80,8192,True,2
esci,gte_modernbert,B01MG1VHP4,895,895,895,895,895,895,895,895,8192,True,2
esci,gte_modernbert,B01MG4OX6Q,194,194,194,194,194,194,194,194,8192,True,2
esci,gte_modernbert,B01MG4PSK4,209,209,209,209,209,209,209,209,8192,True,2
esci,gte_modernbert,B01MG4PVTR,221,221,221,221,221,221,221,221,8192,True,2
esci,gte_modernbert,B01MG8N2EI,86,86,86,86,86,86,86,86,8192,True,2
esci,gte_modernbert,B01MPZFGHO,72,72,72,72,72,72,72,72,8192,True,2
esci,gte_modernbert,B01MQCDHIO,400,400,400,400,400,400,400,400,8192,True,2
esci,gte_modernbert,B01MQD5THT,146,146,146,146,146,146,146,146,8192,True,2
esci,gte_modernbert,B01MQE00AS,63,63,63,63,63,63,63,63,8192,True,2
esci,gte_modernbert,B01MQLIJ14,245,245,245,245,245,245,245,245,8192,True,2
esci,gte_modernbert,B01MQRHG91,105,105,105,105,105,105,105,105,8192,True,2
esci,gte_modernbert,B01MQRRD6O,117,117,117,117,117,117,117,117,8192,True,2
esci,gte_modernbert,B01MQTJY5U,246,246,246,246,246,246,246,246,8192,True,2
esci,gte_modernbert,B01MQVALEA,81,81,81,81,81,81,81,81,8192,True,2
esci,gte_modernbert,B01MQYDB1B,24,24,24,24,24,24,24,24,8192,True,2
esci,gte_modernbert,B01MR2HMQ9,368,368,368,368,368,368,368,368,8192,True,2
esci,gte_modernbert,B01MR31D08,742,742,742,742,742,742,742,742,8192,True,2
esci,gte_modernbert,B01MR3345N,412,412,412,412,412,412,412,412,8192,True,2
esci,gte_modernbert,B01MR4AXIR,438,438,438,438,438,438,438,438,8192,True,2
esci,gte_modernbert,B01MR4F4QK,204,204,204,204,204,204,204,204,8192,True,2
esci,gte_modernbert,B01MR5DXEI,386,386,386,386,386,386,386,386,8192,True,2
esci,gte_modernbert,B01MRAFDZK,75,75,75,75,75,75,75,75,8192,True,2
esci,gte_modernbert,B01MRCB6GO,149,149,149,149,149,149,149,149,8192,True,2
esci,gte_modernbert,B01MRCHE46,12,12,12,12,12,12,12,12,8192,True,2
esci,gte_modernbert,B01MREB3N9,141,141,141,141,141,141,141,141,8192,True,2
esci,gte_modernbert,B01MREJJ04,79,79,79,79,79,79,79,79,8192,True,2
esci,gte_modernbert,B01MREOH8C,93,93,93,93,93,93,93,93,8192,True,2
esci,gte_modernbert,B01MRTBVLA,604,604,604,604,604,604,604,604,8192,True,2
esci,gte_modernbert,B01MRV9AB8,263,263,263,263,263,263,263,263,8192,True,2
esci,gte_modernbert,B01MS3LQ4W,691,691,691,691,691,691,691,691,8192,True,2
esci,gte_modernbert,B01MS461VC,345,345,345,345,345,345,345,345,8192,True,2
esci,gte_modernbert,B01MS6529S,56,56,56,56,56,56,56,56,8192,True,2
esci,gte_modernbert,B01MS6ETGO,191,191,191,191,191,191,191,191,8192,True,2
esci,gte_modernbert,B01MS9PZW7,132,132,132,132,132,132,132,132,8192,True,2
esci,gte_modernbert,B01MSCXO76,296,296,296,296,296,296,296,296,8192,True,2
