query_id,Always,VI,Never,mean_schedule_inclusion,C0_inclusion,dataset,model,encoder_profile,population,target_support,K,intervention,competitors,catalog_size,eligible_queries,highest_relevance_pairs,bootstrap_draws,bootstrap_seed,relevant_count
93654,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
93758,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,9
94456,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
94846,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
94878,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
94932,0.6923076923076923,0.0,0.3076923076923077,0.6923076923076923,0.6923076923076923,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
95116,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
95136,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
95453,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,11
95494,0.5,0.2222222222222222,0.2777777777777778,0.6031746031746033,0.6111111111111112,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,18
95886,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
95917,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
96045,0.8181818181818182,0.0,0.18181818181818182,0.8181818181818182,0.8181818181818182,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,11
96401,0.0,0.0,1.0,0.0,0.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
96535,0.9285714285714286,0.03571428571428571,0.03571428571428571,0.9489795918367347,0.9642857142857143,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,28
96819,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
98201,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
98425,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
98526,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
99391,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
99846,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
100084,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
100330,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
100469,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,9
100474,0.75,0.25,0.0,0.7857142857142857,0.75,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
100637,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
100807,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,27
101683,0.7857142857142857,0.07142857142857142,0.14285714285714285,0.8367346938775511,0.8571428571428571,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,14
101841,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
102215,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
102308,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
102732,0.5555555555555556,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,9
102895,0.75,0.0,0.25,0.75,0.75,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
102991,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
103099,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
103248,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
103500,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
103612,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,15
103705,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
104116,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,32
104212,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
104375,0.2,0.0,0.8,0.2,0.2,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
104485,0.375,0.125,0.5,0.4642857142857143,0.5,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,16
104556,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
104929,0.5,0.0,0.5,0.5,0.5,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
105336,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,12
105354,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
106080,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
106387,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
106839,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
107789,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
107880,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
107900,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
108093,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
108571,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
108769,0.5,0.25,0.25,0.6071428571428571,0.5,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
108964,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
109159,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
109658,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,9
110355,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,8
110443,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
110695,0.8,0.2,0.0,0.9142857142857143,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
110785,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,5
110848,0.9545454545454546,0.0,0.045454545454545456,0.9545454545454546,0.9545454545454546,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,22
110909,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
111397,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
111447,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,14
111629,0.9285714285714286,0.07142857142857142,0.0,0.9897959183673469,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,14
111828,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
111876,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
111913,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,11
111950,0.9230769230769231,0.0,0.07692307692307693,0.9230769230769231,0.9230769230769231,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
112070,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
112116,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,12
112141,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,10
112578,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,12
112716,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
113321,0.8125,0.0625,0.125,0.8571428571428571,0.875,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,32
113679,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,33
114588,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
114599,0.5,0.0,0.5,0.5,0.5,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,2
114650,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
114793,0.0,1.0,0.0,0.5714285714285714,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,1
114905,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
114954,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,9
115094,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,26
115539,1.0,0.0,0.0,1.0,1.0,esci,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
165,0.0,0.0,1.0,0.0,0.0,esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,6
433,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
500,0.6818181818181818,0.13636363636363635,0.18181818181818182,0.7727272727272727,0.7727272727272727,esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,22
541,0.8571428571428571,0.14285714285714285,0.0,0.979591836734694,1.0,esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,7
598,0.2857142857142857,0.07142857142857142,0.6428571428571429,0.2959183673469387,0.2857142857142857,esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,14
600,0.5384615384615384,0.038461538461538464,0.4230769230769231,0.5714285714285714,0.5769230769230769,esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,26
602,0.0,0.0,1.0,0.0,0.0,esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,3
622,0.34615384615384615,0.23076923076923078,0.4230769230769231,0.4560439560439561,0.4230769230769231,esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,26
637,0.9230769230769231,0.0,0.07692307692307693,0.9230769230769231,0.9230769230769231,esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,13
861,0.125,0.08333333333333333,0.7916666666666666,0.16666666666666666,0.16666666666666666,esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,24
933,0.5,0.0,0.5,0.5,0.5,esci,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,4
